aX,aY,aZ,gX,gY,gZ
-0.224,0.854,0.196,18.076,8.595,119.000
-0.162,0.851,0.140,16.092,3.603,120.137
-0.112,0.869,0.117,13.282,5.977,116.015
-0.105,0.880,0.108,8.885,9.695,114.191
-0.092,0.892,0.115,5.359,13.656,112.710
-0.144,0.928,0.153,5.702,13.450,114.244
0.042,0.835,0.180,1.779,9.046,108.595
0.060,0.883,0.126,-0.008,-0.260,99.969
0.111,0.902,0.076,-4.107,-1.069,95.229
0.203,0.873,0.102,-8.336,4.229,84.374
0.197,0.878,0.152,-8.763,8.069,70.466
0.159,0.918,0.159,-5.611,10.656,60.733
0.171,0.928,0.140,-5.794,11.412,55.183
0.187,0.928,0.150,-7.656,9.939,45.099
0.192,0.929,0.169,-10.847,6.573,36.107
0.194,0.938,0.188,-11.893,4.908,29.397
0.201,0.935,0.195,-11.145,6.832,22.550
0.211,0.929,0.212,-8.359,9.901,14.733
0.169,0.942,0.228,-6.198,12.252,9.458
0.099,0.960,0.259,-2.565,11.168,9.718
0.097,0.963,0.223,-0.153,7.420,13.046
0.124,0.957,0.198,-0.947,4.389,14.069
0.157,0.944,0.179,-4.137,0.725,11.985
0.192,0.944,0.172,-7.137,0.344,8.137
0.201,0.945,0.179,-7.802,3.366,4.649
0.187,0.945,0.220,-4.191,7.038,1.832
0.174,0.932,0.220,-0.718,5.550,-1.710
0.135,0.952,0.185,0.000,4.565,-3.656
0.094,0.967,0.191,-0.779,3.214,-1.740
0.089,0.961,0.198,-0.496,4.893,2.260
0.101,0.972,0.202,-0.618,4.748,4.542
0.125,0.957,0.205,-0.618,5.290,4.069
0.132,0.966,0.211,0.679,3.160,4.336

0.751,0.808,0.245,-1.183,15.206,-37.840
1.032,0.646,0.259,-0.359,3.496,-93.122
1.170,0.551,0.223,-7.374,-20.763,-178.702
0.976,0.433,0.106,-17.198,-34.992,-250.137
0.873,0.364,0.087,-35.763,-53.618,-250.137
0.590,0.252,0.137,-51.115,-61.702,-250.137
0.176,0.236,0.182,-56.595,-43.435,-250.137
-0.228,0.301,0.304,-51.458,-18.053,-250.137
-0.641,0.425,0.420,-33.382,5.611,-250.137
-1.021,0.557,0.428,-17.092,20.137,-250.137
-1.477,0.797,0.428,-9.405,22.290,-250.137
-2.000,1.054,0.414,-7.229,9.130,-225.374
-2.000,1.244,0.529,-2.771,-20.084,-127.725
-2.000,1.309,0.626,20.901,-44.695,12.405
-2.000,1.151,0.591,48.954,-52.901,122.687
-1.401,0.860,0.443,61.000,-46.397,179.305
-0.899,0.701,0.382,70.420,-37.076,203.008
-0.519,0.603,0.262,74.489,-20.718,202.756
-0.267,0.578,0.171,68.840,-2.450,184.099
-0.179,0.584,0.120,61.427,11.947,160.145
-0.161,0.630,0.055,51.458,19.702,137.183
-0.135,0.684,-0.026,35.679,24.206,117.634
-0.132,0.742,-0.047,19.779,27.443,101.588
-0.150,0.810,-0.026,2.176,33.122,88.015
-0.214,0.877,0.072,-7.244,41.099,82.427
-0.258,0.921,0.164,-8.573,46.122,84.947
-0.266,0.930,0.190,-7.992,45.099,89.725
-0.204,0.911,0.250,-5.649,38.893,91.634
-0.152,0.917,0.252,-2.870,28.641,94.656
-0.131,0.918,0.240,2.130,22.481,95.641
-0.071,0.917,0.187,2.718,21.908,96.275
-0.010,0.896,0.160,0.977,23.634,92.550
0.027,0.897,0.156,-1.748,25.916,86.023
0.041,0.901,0.162,-3.260,24.008,78.389
0.080,0.908,0.127,-6.321,22.359,76.183
0.104,0.896,0.165,-7.145,20.412,64.145
0.044,0.922,0.196,-7.588,15.702,60.947
0.016,0.936,0.203,-6.359,13.473,62.893
0.042,0.940,0.200,-4.405,12.611,62.321
0.083,0.936,0.175,-5.053,12.718,58.450
0.099,0.937,0.185,-5.519,14.198,54.298
0.106,0.933,0.217,-5.321,13.397,49.756
0.108,0.935,0.211,-4.061,11.053,45.649
0.125,0.944,0.207,-2.679,8.260,41.282
0.119,0.939,0.213,-2.206,4.626,36.779
0.128,0.943,0.188,-1.443,3.748,33.527
0.124,0.953,0.180,-0.695,5.183,30.191
0.117,0.951,0.159,-0.359,9.611,28.374
0.131,0.947,0.160,-1.695,12.275,26.023
0.114,0.942,0.158,-3.305,11.069,24.137

0.877,0.670,0.263,-11.824,-7.328,-103.786
0.961,0.584,0.229,-16.687,-28.237,-172.031
0.857,0.519,0.124,-26.008,-41.809,-236.771
0.571,0.467,0.090,-43.443,-52.359,-250.137
0.401,0.405,0.156,-59.351,-58.710,-250.137
0.194,0.323,0.191,-58.794,-53.725,-250.137
-0.090,0.317,0.243,-60.725,-37.176,-250.137
-0.348,0.359,0.360,-60.443,-14.489,-250.137
-0.751,0.475,0.471,-44.397,24.496,-250.137
-1.304,0.685,0.562,-29.031,50.672,-250.137
-2.000,0.953,0.620,-15.656,38.244,-248.038
-2.000,1.195,0.648,2.718,-5.458,-135.588
-2.000,1.245,0.566,20.000,-41.832,9.595
-1.892,1.045,0.572,39.802,-38.679,118.763
-1.337,0.784,0.523,53.015,-38.771,170.397
-0.803,0.629,0.449,65.000,-28.198,188.863
-0.425,0.556,0.336,70.603,-13.710,179.351
-0.249,0.525,0.214,66.137,-1.924,151.885
-0.228,0.573,0.132,57.878,7.802,123.634
-0.260,0.660,0.054,43.351,19.290,101.527
-0.296,0.729,0.034,25.511,29.374,85.183
-0.336,0.802,0.037,12.267,36.916,76.397
-0.433,0.878,0.121,0.351,45.153,76.198
-0.473,0.905,0.190,-3.626,46.305,86.244
-0.405,0.896,0.227,-3.115,43.939,97.321
-0.355,0.881,0.277,-3.672,36.344,104.344
-0.318,0.891,0.337,4.229,27.695,110.656
-0.230,0.879,0.276,10.481,24.771,114.870
-0.148,0.865,0.209,10.336,26.321,112.985
-0.097,0.860,0.171,5.511,25.321,106.962
0.044,0.827,0.173,2.992,23.031,96.374
-0.032,0.853,0.168,-4.008,26.695,96.656
-0.038,0.879,0.184,-4.626,25.557,87.527
-0.065,0.901,0.171,-5.687,22.824,87.588
0.008,0.888,0.167,-8.389,23.595,87.511
0.091,0.872,0.209,-11.443,19.183,77.847
0.091,0.895,0.225,-11.206,14.916,67.748
0.102,0.916,0.241,-9.618,14.534,60.656
0.109,0.911,0.249,-8.076,15.168,52.534
0.103,0.924,0.260,-4.420,14.092,44.359
0.078,0.940,0.247,-1.931,12.084,38.595
0.052,0.953,0.252,-0.275,9.695,37.573
0.060,0.945,0.226,1.160,6.389,36.779
0.066,0.937,0.213,0.443,5.580,35.275
0.087,0.939,0.191,-0.924,7.260,34.832
0.130,0.924,0.187,-2.672,10.267,31.389
0.125,0.932,0.202,-2.771,10.466,27.565
0.142,0.939,0.208,-3.420,10.656,24.000
0.158,0.931,0.232,-4.122,7.229,18.168
0.136,0.946,0.237,-3.176,5.359,13.496

0.741,0.771,0.313,-2.099,-3.992,-47.214
1.130,0.611,0.340,3.427,-19.656,-116.954
1.149,0.481,0.181,-3.374,-40.069,-213.618
0.777,0.448,0.036,-29.527,-44.763,-250.137
0.429,0.408,0.214,-52.168,-51.313,-250.137
0.125,0.354,0.453,-40.756,-52.634,-250.137
-0.204,0.370,0.411,-22.809,-41.168,-250.137
-0.553,0.469,0.386,-13.519,-21.847,-250.137
-0.980,0.622,0.385,-8.229,-7.229,-250.137
-1.634,0.849,0.401,-7.260,-2.183,-250.137
-2.000,1.064,0.444,-1.664,-18.290,-165.824
-2.000,1.159,0.497,9.847,-42.221,-45.099
-1.824,1.011,0.516,29.611,-47.366,54.137
-1.310,0.853,0.454,44.740,-41.687,104.420
-1.015,0.719,0.350,55.122,-28.450,129.847
-0.700,0.660,0.256,59.076,-9.786,136.237
-0.606,0.642,0.186,53.901,9.847,128.237
-0.641,0.688,0.155,47.809,23.634,126.893
-0.642,0.734,0.090,39.252,36.443,132.763
-0.582,0.747,0.067,24.511,46.092,137.069
-0.521,0.764,0.100,9.015,50.000,139.832
-0.456,0.813,0.159,-2.305,49.756,142.145
-0.409,0.835,0.250,-4.267,49.802,150.649
-0.281,0.829,0.294,-1.328,43.511,155.176
-0.196,0.823,0.291,0.473,36.924,155.427
-0.111,0.819,0.263,1.786,30.534,154.924
0.013,0.812,0.213,-0.015,27.191,147.817
0.049,0.855,0.107,-0.664,29.756,139.809
0.108,0.853,0.100,-5.664,28.046,135.084
0.162,0.823,0.184,-4.458,30.779,121.038
0.227,0.825,0.193,-9.290,23.527,107.985
0.245,0.841,0.218,-10.840,20.939,97.237
0.296,0.858,0.227,-8.366,17.000,84.153
0.320,0.867,0.213,-5.076,15.344,69.405
0.278,0.908,0.215,-5.580,17.237,57.672
0.271,0.899,0.222,-5.496,18.916,50.015
0.283,0.903,0.253,-5.794,16.550,37.557
0.210,0.934,0.270,-5.008,11.885,28.366
0.166,0.940,0.281,-2.069,9.840,26.313
0.194,0.939,0.245,-1.939,8.664,23.519
0.176,0.937,0.264,-1.473,6.580,18.931
0.182,0.934,0.255,0.550,5.374,17.603
0.215,0.921,0.233,0.885,3.908,12.985
0.200,0.925,0.229,0.824,2.130,7.977
0.162,0.937,0.221,1.969,3.656,5.878
0.138,0.940,0.209,2.221,5.313,5.626
0.123,0.946,0.194,1.015,7.176,6.580
0.120,0.951,0.231,-0.412,6.786,8.382
0.133,0.943,0.231,-0.229,5.496,8.992
0.167,0.939,0.225,-0.305,3.733,7.885

0.741,0.806,0.293,7.229,-5.931,-30.023
1.112,0.709,0.264,10.092,-6.382,-92.168
1.228,0.522,0.165,4.664,-10.687,-179.672
1.138,0.396,0.126,-17.061,-29.191,-250.137
0.666,0.337,0.090,-43.618,-55.954,-250.137
0.260,0.326,0.169,-63.298,-66.504,-250.137
0.037,0.326,0.380,-61.618,-58.885,-250.137
-0.247,0.364,0.558,-40.229,-29.542,-250.137
-0.728,0.508,0.593,-11.053,4.374,-250.137
-1.449,0.736,0.602,12.618,15.176,-250.137
-2.000,1.008,0.470,29.870,-6.794,-222.954
