aX,aY,aZ,gX,gY,gZ
-0.292,0.981,0.079,19.519,-5.107,-45.626
-0.336,1.000,0.049,29.748,4.725,-24.893
-0.341,1.014,-0.001,32.924,13.206,4.939
-0.223,0.997,-0.010,35.145,14.435,19.084
-0.149,0.990,-0.036,38.031,18.038,18.221
-0.137,0.983,-0.047,38.534,18.382,16.473
-0.102,1.003,-0.048,38.885,11.282,16.718
-0.066,0.992,-0.076,41.710,12.427,10.412
-0.084,0.977,-0.099,45.420,15.099,5.504
-0.102,0.975,-0.133,42.969,13.275,2.145

-0.078,0.594,-1.152,-97.466,12.786,-32.824
-0.154,0.574,-1.333,-190.366,-24.954,-35.656
-0.201,0.417,-1.305,-250.137,-50.916,-22.626
-0.126,0.283,-1.048,-250.137,-77.176,-0.305
-0.002,0.159,-0.635,-250.137,-126.779,13.847
0.069,0.054,0.119,-250.137,-186.817,22.198
0.110,0.059,0.876,-250.137,-243.817,32.076
0.225,0.235,1.448,-250.137,-245.962,42.206
0.252,0.442,2.000,-250.137,-181.649,51.397
0.331,0.574,2.000,-250.137,-108.809,48.840
0.420,0.615,2.000,-116.351,-34.809,24.740
0.305,0.619,2.000,21.344,24.244,4.656
0.176,0.589,1.964,107.122,50.321,3.237
0.154,0.589,1.562,157.756,67.511,10.244
0.179,0.603,1.246,182.473,69.595,15.702
0.233,0.616,1.021,193.053,66.718,15.000
0.256,0.633,0.847,202.420,72.321,7.427
0.250,0.619,0.691,209.496,84.947,-3.374
0.188,0.628,0.539,212.122,90.275,-14.519
0.103,0.684,0.391,207.206,86.580,-23.267
-0.002,0.729,0.275,197.977,82.053,-23.130
-0.057,0.777,0.203,183.893,75.634,-14.985
-0.073,0.778,0.176,173.130,65.679,-7.702
-0.072,0.777,0.143,165.863,63.313,-5.405
-0.088,0.800,0.080,157.534,67.832,-2.924
-0.089,0.842,0.012,144.542,72.832,-0.130
-0.080,0.863,-0.027,126.168,67.969,3.519
-0.051,0.910,-0.025,107.809,55.305,6.733
-0.033,0.911,-0.013,97.450,38.122,5.053
-0.022,0.906,-0.021,89.733,31.496,0.099
-0.034,0.929,-0.073,79.359,28.580,-5.802
-0.077,0.951,-0.097,65.519,27.779,-8.656
-0.111,0.954,-0.049,53.664,26.634,-7.748
-0.119,0.949,-0.018,47.748,20.557,-3.130
-0.097,0.988,0.024,43.947,18.664,0.481
-0.076,0.970,0.035,46.038,15.573,1.542
-0.058,0.969,0.010,50.649,13.702,0.153
-0.063,0.963,-0.034,51.924,13.794,-1.687
-0.102,0.983,-0.068,52.290,20.405,-4.420
-0.093,0.964,-0.094,47.664,11.511,2.229
-0.038,0.992,-0.146,37.420,10.015,0.611
-0.045,1.000,-0.152,25.359,7.855,-6.046
-0.079,0.969,-0.106,20.221,3.611,-10.580
-0.115,0.985,-0.111,18.015,7.924,-10.809
-0.163,0.978,-0.095,17.580,5.878,-7.321
-0.160,0.987,-0.100,17.008,3.725,-0.267
-0.118,0.995,-0.090,15.718,2.672,5.015
-0.072,0.985,-0.092,16.802,-0.489,5.275
-0.047,0.977,-0.117,16.122,-1.008,0.359
-0.058,0.971,-0.154,12.183,-3.565,-4.496

-0.151,0.603,-1.070,-243.832,-9.099,-43.794
-0.212,0.495,-0.912,-250.137,-81.740,-23.046
-0.069,0.270,-0.653,-250.137,-143.214,-1.481
0.106,0.218,-0.176,-250.137,-161.489,5.557
0.150,0.257,0.516,-250.137,-214.137,-0.244
0.187,0.344,1.237,-250.137,-250.137,0.969
0.145,0.398,1.877,-250.137,-192.771,8.282
0.139,0.570,2.000,-250.137,-99.779,13.588
0.133,0.622,2.000,-133.206,-54.015,13.298
0.154,0.656,2.000,13.565,-5.779,7.855
0.084,0.629,2.000,117.779,33.008,7.664
0.081,0.601,1.557,177.344,62.244,15.344
0.108,0.588,1.243,202.916,77.947,21.748
0.152,0.598,1.016,215.504,80.519,24.359
0.217,0.622,0.829,223.611,85.008,18.344
0.219,0.652,0.681,227.985,87.015,6.382
0.175,0.660,0.549,232.840,90.328,-7.183
0.079,0.675,0.405,235.359,97.481,-15.573
-0.018,0.691,0.300,233.611,97.656,-15.878
-0.069,0.710,0.164,228.626,96.985,-10.313
-0.079,0.754,0.020,217.092,95.366,-4.855
-0.099,0.757,-0.068,194.603,94.893,-2.221
