aX,aY,aZ,gX,gY,gZ
0.096,0.872,0.250,99.641,-12.351,10.084
0.094,0.894,0.228,96.153,-17.992,10.176
0.096,0.905,0.202,93.176,-20.863,9.908
0.104,0.895,0.204,89.405,-24.687,10.496
0.102,0.905,0.184,84.893,-28.901,10.817
0.118,0.916,0.160,80.145,-32.160,11.031
0.131,0.923,0.140,75.893,-33.679,11.328
0.145,0.913,0.111,71.397,-31.641,11.580
0.156,0.917,0.093,64.779,-26.885,11.527
0.166,0.930,0.092,59.053,-24.573,10.802
0.177,0.928,0.080,51.847,-21.351,9.840
0.178,0.935,0.060,45.824,-18.252,8.092
0.175,0.945,0.079,39.153,-16.206,6.115
0.164,0.946,0.069,32.359,-16.832,4.840
0.175,0.948,0.074,25.527,-17.618,4.183
0.179,0.944,0.056,19.885,-15.603,3.840
0.174,0.945,0.059,15.573,-12.435,3.313
0.167,0.956,0.071,11.397,-8.290,2.710
0.182,0.956,0.076,7.687,-4.389,2.725
0.184,0.948,0.098,4.527,-1.153,3.405
0.181,0.950,0.098,2.359,1.573,3.336
0.177,0.949,0.131,0.870,1.695,2.130
0.164,0.943,0.147,-0.519,-0.321,1.336
0.181,0.940,0.145,-0.969,-0.176,1.176
0.190,0.944,0.134,0.176,5.511,1.000
0.177,0.944,0.172,0.130,7.718,-0.313
0.176,0.954,0.192,-2.137,3.771,-1.076
0.184,0.946,0.191,-4.374,1.855,-1.298
0.202,0.956,0.191,-3.527,7.794,-1.282
0.178,0.951,0.227,-2.992,9.489,-2.153
0.167,0.953,0.245,-2.908,2.672,-3.145
0.169,0.945,0.231,-2.015,-2.519,-3.550
0.174,0.955,0.224,-0.099,-2.321,-4.000
0.171,0.961,0.235,2.695,-1.137,-4.069
0.164,0.953,0.233,4.450,-1.557,-3.985
0.168,0.966,0.216,5.817,-1.641,-3.527
0.160,0.967,0.209,6.466,-0.672,-3.435
0.156,0.963,0.197,6.405,0.458,-3.160
0.157,0.966,0.198,6.733,1.924,-2.748
0.142,0.962,0.200,6.634,1.832,-2.359
0.144,0.959,0.191,6.237,-0.389,-1.802
0.145,0.962,0.176,6.076,-2.580,-1.275
0.157,0.956,0.174,6.603,-2.405,-0.740
0.158,0.956,0.164,7.183,-0.802,-0.519
0.159,0.948,0.162,7.092,0.672,-0.969
0.162,0.955,0.155,6.740,1.275,-1.282
0.156,0.953,0.154,6.130,1.595,-1.878
0.155,0.949,0.150,4.924,1.580,-1.725
0.158,0.958,0.162,4.099,3.076,-1.366
0.151,0.960,0.160,3.634,4.145,-0.725
0.153,0.964,0.173,3.542,4.542,0.137
0.151,0.969,0.178,3.634,4.328,0.977
0.151,0.960,0.189,4.076,3.137,1.863
0.148,0.965,0.189,4.840,0.939,2.573
0.156,0.957,0.189,6.160,-0.328,3.145
0.147,0.964,0.189,7.489,-0.863,3.504
0.156,0.960,0.182,8.557,-0.137,3.763
0.169,0.959,0.172,9.550,-1.282,4.069
0.162,0.963,0.174,9.916,-3.031,4.382
0.166,0.957,0.165,9.962,-2.641,4.557
0.164,0.957,0.159,9.908,-1.573,5.031
0.164,0.971,0.159,9.916,-3.282,5.641
0.164,0.965,0.162,10.229,-4.840,6.359
0.172,0.963,0.154,10.641,-4.702,6.244
0.174,0.956,0.152,10.847,-4.725,6.176
0.183,0.971,0.144,10.725,-4.710,6.000
0.180,0.953,0.145,10.183,-4.603,5.756

0.096,0.998,-0.728,-76.580,-32.061,-2.595
0.180,0.964,-0.895,-114.901,-44.702,5.031
0.180,0.897,-1.006,-165.450,-28.618,12.878
0.202,0.743,-1.104,-229.794,6.435,19.511
0.220,0.585,-1.069,-250.137,46.542,20.252
0.203,0.364,-1.029,-250.137,90.168,13.214
0.213,0.186,-0.864,-250.137,126.458,-2.198
0.210,-0.019,-0.659,-250.137,154.557,-25.389
0.182,-0.188,-0.475,-250.137,171.176,-46.084
0.199,-0.260,-0.249,-250.137,200.687,-64.588
0.144,-0.259,0.209,-250.137,250.130,-87.405
0.011,-0.266,0.585,-250.137,250.130,-105.641
-0.225,-0.311,1.087,-250.137,250.130,-119.550
-0.358,-0.256,1.499,-250.137,250.130,-124.496
-0.487,-0.262,1.854,-250.137,226.611,-121.855
-0.591,-0.301,2.000,-250.137,204.260,-111.511
-0.719,-0.309,2.000,-250.137,189.550,-95.870
-0.848,-0.284,2.000,-216.748,164.748,-77.191
-0.983,-0.230,2.000,-137.389,123.145,-55.092
-1.070,-0.202,2.000,-66.252,66.802,-30.740
-1.052,-0.150,2.000,-4.053,7.649,-1.802
-0.942,-0.112,2.000,51.450,-43.366,31.130
-0.773,-0.117,2.000,91.427,-71.008,57.176
-0.623,-0.092,1.879,121.466,-82.740,75.840
-0.454,-0.050,1.630,151.740,-88.672,92.626
-0.317,-0.018,1.431,171.931,-91.351,101.618
-0.192,0.038,1.258,187.031,-93.916,105.344
-0.094,0.065,1.144,195.908,-93.504,104.061
-0.006,0.110,1.043,201.687,-92.779,98.366
0.042,0.136,0.961,206.511,-89.305,89.107
0.068,0.170,0.902,210.321,-89.267,78.031
0.083,0.208,0.810,213.069,-88.573,60.733
0.103,0.250,0.741,213.443,-86.954,47.031
0.090,0.285,0.691,213.427,-84.901,34.496
0.083,0.329,0.628,211.847,-82.321,24.221
0.062,0.369,0.564,208.763,-79.412,15.588
0.040,0.407,0.530,203.550,-73.496,9.595
0.030,0.460,0.503,196.435,-67.611,6.092
0.032,0.513,0.483,187.183,-59.962,4.947
