aX,aY,aZ,gX,gY,gZ
-0.242,0.836,0.507,-39.809,9.534,21.275
-0.153,0.854,0.429,-42.229,2.679,19.397
-0.196,0.859,0.485,-45.214,-0.878,14.817
-0.197,0.827,0.471,-43.847,-6.183,7.756
-0.232,0.810,0.396,-31.557,-34.641,-1.084
-0.170,0.763,0.515,-26.069,-25.328,-3.137
-0.212,0.758,0.520,-18.275,-21.969,-0.756
-0.208,0.756,0.537,-12.412,-17.450,1.573
-0.220,0.734,0.581,-7.412,-10.405,2.832
-0.213,0.747,0.556,-1.748,-3.817,5.145
-0.200,0.767,0.542,4.855,-1.740,6.603
-0.187,0.768,0.536,10.542,2.153,8.099
-0.174,0.795,0.524,14.649,6.443,9.626
-0.181,0.816,0.501,17.145,10.450,10.244
-0.166,0.824,0.492,17.519,12.992,9.992
-0.190,0.813,0.490,16.458,15.450,9.794
-0.207,0.801,0.475,14.366,14.954,9.710
-0.223,0.806,0.458,12.962,11.092,9.336
-0.212,0.815,0.463,11.817,8.443,8.779
-0.198,0.812,0.466,11.061,7.420,7.939
-0.201,0.816,0.474,9.977,7.427,7.748
-0.211,0.811,0.469,9.931,4.176,7.557
-0.194,0.828,0.478,10.344,3.084,8.382
-0.196,0.810,0.481,11.351,3.756,8.817
-0.200,0.810,0.477,14.252,0.634,8.550
-0.184,0.807,0.465,17.824,0.351,7.122
-0.186,0.826,0.518,20.191,1.855,7.130

0.113,0.898,-0.787,-173.260,-2.351,-48.496
0.064,0.838,-0.830,-215.794,40.855,-50.420
0.011,0.763,-0.752,-250.137,75.901,-49.061
-0.110,0.600,-0.632,-250.137,92.962,-50.122
-0.180,0.448,-0.472,-250.137,92.756,-51.832
-0.199,0.329,-0.279,-250.137,76.130,-49.282
-0.173,0.232,-0.037,-250.137,58.061,-45.924
-0.208,0.162,0.230,-250.137,45.817,-49.092
-0.229,0.130,0.460,-250.137,33.115,-54.802
-0.232,0.123,0.591,-250.137,19.344,-56.969
-0.219,0.129,0.757,-250.137,25.130,-57.817
-0.220,0.163,1.004,-250.137,45.107,-54.634
-0.248,0.174,1.179,-250.137,73.321,-50.779
-0.275,0.179,1.332,-250.137,93.969,-47.214
-0.423,0.087,1.615,-250.137,101.260,-42.832
-0.458,0.094,1.740,-250.137,92.550,-35.672
-0.506,0.109,1.874,-212.985,81.473,-28.954
-0.562,0.072,1.966,-171.366,63.092,-20.916
-0.576,0.075,2.000,-126.763,36.168,-10.832
-0.545,0.085,1.974,-79.275,9.061,0.466
-0.563,0.095,2.000,-33.832,-14.664,11.183
-0.495,0.124,1.916,8.771,-26.420,20.168
-0.459,0.144,1.850,40.115,-32.985,27.137
-0.426,0.154,1.711,69.008,-37.443,34.015
-0.369,0.185,1.572,95.557,-39.511,41.710
-0.328,0.216,1.454,117.420,-41.893,46.893
-0.300,0.220,1.345,133.748,-44.893,50.382
-0.266,0.247,1.225,147.924,-45.328,51.924
-0.253,0.263,1.115,160.321,-45.427,53.275
-0.218,0.289,1.016,169.359,-45.229,54.229
-0.197,0.317,0.903,176.473,-43.809,56.244
-0.194,0.325,0.827,180.359,-38.420,57.687
-0.178,0.356,0.770,180.992,-35.015,57.779
-0.169,0.375,0.706,178.427,-32.847,57.298
-0.144,0.418,0.638,175.855,-26.756,56.450
-0.130,0.458,0.586,173.107,-20.687,56.473
