aX,aY,aZ,gX,gY,gZ
-0.101,0.707,0.847,-52.443,15.931,-12.061
-0.100,0.703,0.857,-43.595,17.252,-10.519
-0.104,0.703,0.862,-33.824,19.458,-8.450
-0.104,0.708,0.866,-24.656,18.687,-6.229
-0.102,0.710,0.849,-13.969,13.695,-2.618
-0.094,0.707,0.844,-5.634,9.130,-0.008
-0.095,0.716,0.829,2.702,2.069,1.916
-0.080,0.702,0.796,10.466,-6.046,2.824
-0.073,0.700,0.760,15.870,-12.008,2.382
-0.047,0.710,0.719,20.290,-14.901,0.916
-0.036,0.708,0.680,23.069,-14.481,-0.473
-0.024,0.715,0.653,24.855,-12.550,-2.137
-0.033,0.721,0.625,24.893,-9.672,-4.015
-0.027,0.724,0.593,24.252,-8.023,-6.046
-0.047,0.724,0.578,23.405,-6.931,-7.519
-0.044,0.734,0.560,22.305,-6.008,-8.847
-0.049,0.741,0.559,20.557,-5.756,-9.885
-0.058,0.760,0.545,18.985,-5.458,-10.771
-0.062,0.752,0.526,17.473,-4.229,-11.168
-0.064,0.765,0.523,16.137,-2.321,-11.321
-0.077,0.757,0.533,14.252,-0.305,-11.481
-0.083,0.762,0.524,12.458,1.458,-10.756
-0.094,0.766,0.524,10.924,2.802,-10.107
-0.105,0.771,0.532,9.267,3.702,-9.107
-0.113,0.781,0.531,8.099,3.771,-7.824
-0.114,0.782,0.534,7.290,3.992,-6.244
-0.111,0.788,0.545,7.107,3.855,-4.664
-0.119,0.788,0.541,6.870,3.893,-2.191
-0.115,0.781,0.541,6.748,3.656,-0.786
-0.116,0.796,0.548,6.122,2.473,0.725
-0.112,0.775,0.555,5.504,1.679,1.962
-0.106,0.770,0.549,5.290,-0.031,2.702
-0.094,0.765,0.550,5.336,-0.962,2.763
-0.094,0.766,0.540,5.389,-0.794,2.573
-0.080,0.768,0.540,4.992,0.916,1.740
-0.078,0.769,0.541,4.237,2.710,0.916
-0.083,0.764,0.532,3.832,5.092,-0.160
-0.082,0.775,0.546,3.580,6.168,-0.534
-0.093,0.771,0.541,3.466,6.237,-0.939
-0.087,0.773,0.543,2.802,6.214,-1.084
-0.084,0.774,0.537,2.542,6.214,-0.893
-0.087,0.784,0.545,2.389,5.359,-0.328
-0.089,0.785,0.542,2.160,4.687,0.611
-0.088,0.782,0.540,1.985,4.458,1.275
-0.081,0.779,0.534,1.519,4.008,1.985
-0.082,0.780,0.533,0.809,3.275,2.366
-0.079,0.780,0.536,0.092,1.672,2.527
-0.068,0.774,0.527,-0.473,0.710,2.519
-0.065,0.768,0.530,-0.519,1.229,2.153
-0.055,0.771,0.524,-0.573,2.656,1.580
-0.055,0.777,0.519,-0.153,3.198,1.107
-0.060,0.775,0.523,0.511,3.366,0.908
-0.060,0.778,0.525,0.237,2.847,0.840

-0.145,0.762,0.933,23.511,36.061,14.023
-0.178,0.729,1.054,30.282,45.336,16.878
-0.207,0.759,1.210,44.870,58.412,21.290
-0.256,0.723,1.405,72.084,63.115,29.031
-0.377,0.682,1.589,113.000,54.840,39.244
-0.455,0.682,1.722,165.969,32.130,51.359
-0.512,0.682,1.788,223.466,3.137,66.679
-0.498,0.662,1.742,250.130,-22.397,85.366
-0.476,0.616,1.643,250.130,-39.977,105.137
-0.463,0.579,1.472,250.130,-66.634,125.397
-0.381,0.507,1.218,250.130,-101.244,145.443
-0.301,0.413,0.953,250.130,-129.550,158.473
-0.246,0.318,0.708,250.130,-163.863,163.603
-0.192,0.252,0.460,250.130,-207.260,159.122
-0.130,0.201,0.194,250.130,-246.718,147.237
-0.063,0.106,-0.171,250.130,-250.137,128.702
0.007,0.085,-0.497,250.130,-250.137,107.924
0.105,0.115,-0.769,250.130,-250.137,91.733
0.181,0.136,-1.049,250.130,-250.137,74.031
0.212,0.135,-1.277,250.130,-215.122,60.992
0.225,0.201,-1.517,250.130,-154.008,45.176
0.232,0.258,-1.679,250.130,-98.641,28.328
0.227,0.292,-1.813,250.130,-58.122,10.786
0.182,0.328,-1.836,223.763,-34.382,-6.313
0.154,0.350,-1.856,142.115,-20.290,-24.580
0.124,0.340,-1.841,63.672,-7.847,-39.542
0.098,0.355,-1.784,-5.534,11.244,-49.176
0.044,0.340,-1.667,-61.916,29.939,-53.115
0.005,0.340,-1.540,-102.985,40.206,-52.969
-0.045,0.366,-1.400,-138.008,46.382,-50.076
-0.067,0.392,-1.284,-164.489,51.344,-45.214
-0.069,0.430,-1.207,-183.412,57.366,-38.710
-0.078,0.444,-1.084,-195.550,64.382,-30.550
-0.071,0.500,-1.007,-204.389,68.145,-19.901
-0.063,0.561,-0.890,-211.969,64.191,-7.702
-0.022,0.629,-0.771,-220.176,53.176,4.855
0.037,0.690,-0.736,-227.313,48.221,14.427
0.105,0.749,-0.648,-232.305,51.931,22.374
0.139,0.774,-0.571,-235.641,55.840,26.939
0.167,0.800,-0.474,-239.313,58.130,27.771
0.198,0.812,-0.401,-243.412,63.550,25.076
0.214,0.834,-0.302,-248.366,72.962,19.023
0.233,0.833,-0.229,-250.137,85.573,11.710
0.223,0.837,-0.163,-250.137,96.519,3.626
0.206,0.832,-0.070,-250.137,102.748,-3.198
0.200,0.830,-0.008,-248.504,105.313,-8.885
0.200,0.827,0.040,-240.595,105.260,-12.115
