aX,aY,aZ,gX,gY,gZ
-0.062,0.534,-1.856,0.738,-0.617,0.060
-0.062,0.529,-1.825,0.346,-0.475,0.046
-0.066,0.524,-1.790,-0.031,-0.338,0.036
-0.069,0.520,-1.750,-0.394,-0.214,0.028
-0.071,0.517,-1.704,-0.740,-0.099,0.020
-0.070,0.514,-1.659,-1.071,0.007,0.012
-0.070,0.511,-1.610,-1.383,0.106,0.002
-0.067,0.510,-1.559,-1.677,0.200,-0.007
-0.065,0.509,-1.507,-1.953,0.289,-0.019
-0.060,0.499,-1.293,-2.905,0.695,-0.103
-0.061,0.497,-1.244,-3.072,0.792,-0.129
-0.063,0.498,-1.194,-3.221,0.886,-0.155
-0.064,0.497,-1.145,-3.352,0.978,-0.181
-0.066,0.500,-1.098,-3.469,1.060,-0.205
-0.069,0.504,-1.054,-3.576,1.131,-0.229
-0.072,0.510,-1.012,-3.672,1.192,-0.250
-0.077,0.517,-0.970,-3.759,1.241,-0.270
-0.080,0.527,-0.929,-3.840,1.280,-0.289
-0.081,0.540,-0.890,-3.915,1.312,-0.308
-0.081,0.553,-0.855,-3.987,1.339,-0.325
-0.080,0.569,-0.821,-4.054,1.363,-0.342
-0.080,0.582,-0.787,-4.116,1.387,-0.357
-0.084,0.593,-0.753,-4.177,1.411,-0.371
-0.087,0.603,-0.724,-4.236,1.432,-0.386
-0.090,0.615,-0.693,-4.290,1.453,-0.399
-0.091,0.629,-0.660,-4.340,1.471,-0.411

-0.006,1.100,0.842,0.097,1.232,-0.022
-0.046,1.057,0.886,0.152,1.319,-0.005
-0.090,1.024,0.964,0.215,1.358,0.022
-0.095,1.042,1.031,0.267,1.404,0.064
-0.098,1.069,1.085,0.351,1.432,0.122
-0.116,1.065,1.150,0.480,1.422,0.199
-0.145,1.037,1.218,0.645,1.379,0.291
-0.172,1.004,1.279,0.854,1.312,0.395
-0.205,0.958,1.340,1.122,1.208,0.509
-0.236,0.898,1.405,1.444,1.062,0.632
-0.261,0.840,1.469,1.812,0.892,0.760
-0.277,0.794,1.532,2.221,0.698,0.890
-0.283,0.758,1.585,2.666,0.487,1.020
-0.296,0.719,1.631,3.138,0.258,1.144
-0.316,0.680,1.669,3.628,0.003,1.254
-0.339,0.641,1.698,4.123,-0.283,1.344
-0.358,0.597,1.711,4.616,-0.603,1.414
-0.370,0.552,1.703,5.099,-0.948,1.470
-0.371,0.519,1.672,5.571,-1.320,1.507
-0.365,0.468,1.622,6.032,-1.695,1.531
-0.349,0.430,1.549,6.480,-2.069,1.547
-0.324,0.395,1.458,6.915,-2.429,1.558
-0.293,0.370,1.346,7.334,-2.757,1.564
-0.259,0.349,1.220,7.734,-3.045,1.568
-0.220,0.331,1.079,8.110,-3.283,1.568
-0.184,0.313,0.927,8.462,-3.468,1.562
-0.066,0.231,0.224,9.593,-3.826,1.547
-0.046,0.218,0.066,9.750,-3.831,1.541
-0.026,0.208,-0.085,9.869,-3.813,1.530
-0.004,0.202,-0.234,9.953,-3.768,1.515
0.016,0.190,-0.369,10.007,-3.706,1.492
0.035,0.176,-0.500,10.026,-3.611,1.461
0.055,0.174,-0.622,10.008,-3.487,1.424
0.075,0.181,-0.739,9.953,-3.337,1.380
0.095,0.194,-0.848,9.860,-3.168,1.336
0.112,0.216,-0.952,9.727,-2.990,1.288
0.129,0.237,-1.053,9.557,-2.806,1.238
0.145,0.255,-1.150,9.348,-2.619,1.186
0.159,0.270,-1.240,9.107,-2.437,1.136
0.169,0.286,-1.323,8.827,-2.269,1.088
0.177,0.301,-1.400,8.515,-2.109,1.041
0.185,0.321,-1.472,8.169,-1.974,0.997
0.187,0.337,-1.536,7.791,-1.871,0.958
0.182,0.348,-1.595,7.384,-1.792,0.917
0.177,0.359,-1.647,6.953,-1.745,0.881
0.170,0.373,-1.692,6.498,-1.736,0.848
0.163,0.389,-1.735,6.028,-1.753,0.815
0.163,0.406,-1.774,5.545,-1.792,0.785
0.201,0.593,-1.867,3.436,-1.913,0.626
0.203,0.534,-1.868,2.965,-1.870,0.582
0.187,0.478,-1.870,2.508,-1.832,0.549
0.159,0.421,-1.860,2.067,-1.782,0.513
0.136,0.384,-1.842,1.634,-1.695,0.465
0.129,0.382,-1.824,1.210,-1.574,0.409
0.136,0.410,-1.812,0.801,-1.435,0.351
0.152,0.453,-1.800,0.409,-1.295,0.299
0.167,0.490,-1.786,0.031,-1.156,0.252
0.177,0.509,-1.765,-0.332,-1.016,0.213
0.176,0.510,-1.740,-0.682,-0.876,0.177
0.168,0.503,-1.709,-1.020,-0.735,0.142
0.158,0.496,-1.673,-1.347,-0.602,0.105
0.149,0.491,-1.633,-1.660,-0.475,0.067
0.142,0.494,-1.591,-1.960,-0.357,0.028
0.138,0.495,-1.544,-2.247,-0.248,-0.014
0.136,0.505,-1.497,-2.521,-0.153,-0.057
0.135,0.517,-1.446,-2.780,-0.070,-0.098
0.133,0.528,-1.393,-3.023,0.007,-0.138
0.129,0.538,-1.343,-3.254,0.081,-0.176
0.097,0.560,-1.116,-4.097,0.271,-0.327
0.089,0.565,-1.065,-4.260,0.278,-0.361
0.092,0.566,-1.018,-4.408,0.294,-0.398
0.097,0.569,-0.975,-4.538,0.319,-0.430
0.102,0.575,-0.932,-4.647,0.353,-0.459
0.105,0.581,-0.889,-4.737,0.396,-0.483
0.101,0.585,-0.844,-4.811,0.444,-0.507
0.095,0.588,-0.800,-4.871,0.493,-0.531
0.085,0.592,-0.754,-4.918,0.526,-0.557
0.074,0.602,-0.708,-4.957,0.549,-0.584
0.080,0.612,-0.666,-4.985,0.595,-0.619
0.090,0.622,-0.631,-4.993,0.658,-0.652

-0.070,1.081,0.830,0.484,1.106,0.134
-0.085,1.075,0.874,0.629,1.154,0.202
-0.103,1.057,0.916,0.789,1.184,0.272
-0.123,1.036,0.956,0.967,1.191,0.343
-0.142,1.005,0.997,1.171,1.173,0.411
-0.159,0.971,1.038,1.396,1.136,0.480
-0.173,0.944,1.075,1.639,1.091,0.547
-0.184,0.923,1.112,1.899,1.032,0.616
-0.195,0.904,1.150,2.175,0.946,0.684
-0.201,0.890,1.184,2.465,0.830,0.753
-0.206,0.877,1.211,2.768,0.686,0.824
-0.209,0.854,1.229,3.088,0.510,0.890
-0.211,0.818,1.240,3.423,0.311,0.954
-0.212,0.777,1.246,3.771,0.092,1.010
-0.209,0.734,1.240,4.130,-0.142,1.060
-0.204,0.691,1.226,4.503,-0.381,1.103
-0.195,0.652,1.205,4.883,-0.624,1.134
-0.181,0.616,1.177,5.269,-0.867,1.160
-0.168,0.578,1.140,5.655,-1.105,1.178
-0.155,0.531,1.095,6.042,-1.336,1.189
-0.143,0.484,1.040,6.422,-1.562,1.193
-0.128,0.439,0.977,6.793,-1.785,1.190
-0.118,0.409,0.932,7.036,-1.929,1.184
-0.102,0.366,0.857,7.389,-2.143,1.173
-0.086,0.322,0.776,7.727,-2.351,1.156
-0.033,0.127,0.325,9.050,-3.183,0.994
-0.025,0.091,0.218,9.267,-3.325,0.937
-0.017,0.061,0.105,9.454,-3.448,0.874
-0.002,0.041,-0.015,9.609,-3.545,0.806
0.017,0.029,-0.140,9.733,-3.607,0.734
0.040,0.026,-0.265,9.827,-3.627,0.663
0.063,0.027,-0.394,9.891,-3.600,0.591
0.087,0.033,-0.524,9.928,-3.523,0.519
0.109,0.043,-0.652,9.936,-3.396,0.451
0.124,0.055,-0.778,9.914,-3.220,0.386
0.132,0.065,-0.856,9.885,-3.082,0.347
0.140,0.080,-0.969,9.813,-2.849,0.291
0.140,0.094,-1.075,9.710,-2.597,0.242
0.132,0.110,-1.169,9.576,-2.344,0.198
0.119,0.123,-1.258,9.409,-2.107,0.162
0.103,0.135,-1.337,9.210,-1.901,0.132
0.085,0.145,-1.407,8.976,-1.724,0.107
0.064,0.156,-1.472,8.711,-1.601,0.092
0.050,0.172,-1.533,8.416,-1.506,0.078
0.036,0.195,-1.593,8.090,-1.440,0.068
0.031,0.224,-1.649,7.741,-1.394,0.057
0.032,0.253,-1.705,7.371,-1.349,0.048
0.047,0.358,-1.900,5.573,-1.126,0.018
0.050,0.376,-1.932,5.126,-1.058,0.005
0.052,0.392,-1.958,4.675,-0.985,-0.009
0.050,0.402,-1.979,4.221,-0.916,-0.024
0.044,0.406,-1.990,3.765,-0.849,-0.045
0.046,0.410,-1.996,3.310,-0.776,-0.069
0.053,0.415,-1.995,2.855,-0.697,-0.093
0.060,0.422,-1.991,2.403,-0.622,-0.107
0.064,0.427,-1.980,1.955,-0.548,-0.117
0.065,0.432,-1.967,1.510,-0.476,-0.122
0.062,0.435,-1.948,1.072,-0.412,-0.126
0.053,0.436,-1.923,0.640,-0.359,-0.131
0.043,0.440,-1.892,0.217,-0.314,-0.138
0.037,0.445,-1.856,-0.196,-0.274,-0.150
0.033,0.451,-1.819,-0.596,-0.236,-0.166
0.030,0.458,-1.779,-0.981,-0.197,-0.185
0.029,0.466,-1.735,-1.349,-0.156,-0.206
0.027,0.473,-1.686,-1.699,-0.115,-0.228
0.024,0.479,-1.637,-2.031,-0.071,-0.248
-0.012,0.489,-1.400,-3.353,0.074,-0.338
-0.021,0.488,-1.351,-3.593,0.085,-0.352
-0.031,0.489,-1.299,-3.816,0.086,-0.363
-0.040,0.492,-1.253,-4.026,0.082,-0.369
-0.048,0.498,-1.208,-4.223,0.074,-0.371
-0.057,0.500,-1.166,-4.404,0.067,-0.369
-0.066,0.506,-1.125,-4.572,0.056,-0.362
-0.077,0.507,-1.083,-4.726,0.046,-0.352
-0.086,0.511,-1.045,-4.870,0.031,-0.339
-0.091,0.516,-1.008,-5.004,0.014,-0.321
-0.101,0.526,-0.972,-5.126,-0.003,-0.298
-0.110,0.533,-0.937,-5.241,-0.020,-0.271
-0.123,0.545,-0.904,-5.348,-0.040,-0.243
-0.132,0.553,-0.871,-5.448,-0.063,-0.211

0.032,1.088,0.838,0.005,0.957,-0.009
0.019,1.096,0.895,0.042,1.021,-0.010
0.004,1.090,0.950,0.095,1.075,-0.006
-0.013,1.070,1.005,0.172,1.116,0.000
-0.032,1.040,1.060,0.280,1.144,0.017
-0.054,0.999,1.108,0.424,1.157,0.043
-0.078,0.955,1.155,0.607,1.155,0.078
-0.103,0.913,1.202,0.831,1.134,0.122
-0.140,0.860,1.242,1.099,1.092,0.177
-0.170,0.827,1.298,1.404,1.004,0.243
-0.188,0.813,1.345,1.736,0.896,0.315
-0.207,0.800,1.380,2.106,0.756,0.394
-0.230,0.771,1.415,2.514,0.570,0.477
-0.255,0.718,1.443,2.948,0.354,0.559
-0.279,0.659,1.466,3.399,0.113,0.640
-0.293,0.609,1.478,3.857,-0.149,0.717
-0.295,0.573,1.483,4.314,-0.426,0.792
-0.287,0.550,1.473,4.766,-0.711,0.863
-0.276,0.536,1.453,5.205,-1.001,0.926
-0.259,0.522,1.421,5.629,-1.297,0.980
-0.241,0.502,1.376,6.032,-1.589,1.023
-0.221,0.475,1.317,6.415,-1.880,1.057
-0.197,0.442,1.246,6.776,-2.164,1.080
-0.172,0.410,1.162,7.115,-2.436,1.095
-0.142,0.382,1.068,7.434,-2.690,1.100
-0.110,0.355,0.962,7.733,-2.914,1.096
-0.005,0.262,0.422,8.808,-3.550,0.968
0.009,0.243,0.282,8.993,-3.623,0.922
0.024,0.231,0.137,9.153,-3.668,0.872
0.035,0.222,-0.015,9.285,-3.683,0.818
0.049,0.216,-0.168,9.386,-3.661,0.765
0.061,0.212,-0.322,9.455,-3.601,0.714
0.072,0.209,-0.474,9.488,-3.503,0.667
0.083,0.209,-0.623,9.482,-3.368,0.625
0.096,0.218,-0.769,9.438,-3.202,0.589
0.104,0.223,-0.914,9.359,-3.010,0.559
0.118,0.237,-1.046,9.239,-2.791,0.534
0.130,0.259,-1.173,9.071,-2.551,0.515
0.139,0.289,-1.295,8.861,-2.314,0.501
0.148,0.323,-1.407,8.601,-2.083,0.490
0.151,0.358,-1.510,8.296,-1.872,0.479
0.151,0.388,-1.601,7.944,-1.691,0.467
0.152,0.416,-1.683,7.550,-1.544,0.454
0.151,0.439,-1.759,7.119,-1.429,0.438
0.150,0.461,-1.827,6.651,-1.344,0.416
0.152,0.482,-1.887,6.157,-1.285,0.388
0.157,0.501,-1.938,5.638,-1.238,0.353
0.164,0.519,-1.982,5.103,-1.192,0.314
0.169,0.539,-2.018,4.555,-1.143,0.268
0.177,0.589,-2.055,2.140,-0.933,0.014
0.174,0.592,-2.037,1.594,-0.884,-0.054
0.170,0.596,-2.014,1.064,-0.828,-0.126
0.168,0.598,-1.986,0.553,-0.762,-0.199
0.167,0.600,-1.949,0.066,-0.682,-0.271
0.167,0.599,-1.907,-0.395,-0.584,-0.344
0.167,0.599,-1.857,-0.828,-0.467,-0.412
0.166,0.599,-1.799,-1.231,-0.337,-0.475
0.162,0.598,-1.733,-1.606,-0.200,-0.534
0.156,0.596,-1.661,-1.953,-0.061,-0.587
0.146,0.597,-1.587,-2.273,0.076,-0.634
0.133,0.592,-1.508,-2.568,0.201,-0.677
0.120,0.591,-1.428,-2.836,0.312,-0.716
0.103,0.585,-1.350,-3.080,0.408,-0.751
0.090,0.579,-1.274,-3.301,0.487,-0.784
0.080,0.582,-1.199,-3.499,0.551,-0.811
0.070,0.587,-1.128,-3.675,0.608,-0.831
0.059,0.593,-1.057,-3.829,0.659,-0.846
0.048,0.599,-0.993,-3.962,0.703,-0.856
0.012,0.640,-0.732,-4.334,0.832,-0.848
0.005,0.652,-0.676,-4.376,0.857,-0.838
-0.002,0.664,-0.624,-4.405,0.878,-0.824
-0.010,0.675,-0.574,-4.423,0.891,-0.807
-0.019,0.685,-0.524,-4.430,0.897,-0.788
-0.028,0.696,-0.476,-4.429,0.897,-0.767
-0.038,0.709,-0.429,-4.419,0.890,-0.746
-0.047,0.721,-0.386,-4.402,0.876,-0.724
-0.055,0.733,-0.344,-4.376,0.858,-0.698
-0.061,0.745,-0.303,-4.343,0.839,-0.672
-0.067,0.757,-0.265,-4.304,0.819,-0.641
-0.074,0.770,-0.231,-4.259,0.803,-0.606

0.083,1.049,0.857,0.669,0.577,0.192
0.092,1.041,0.901,0.793,0.602,0.234
0.090,1.011,0.949,0.940,0.627,0.279
0.088,0.974,0.999,1.110,0.652,0.324
0.087,0.939,1.054,1.305,0.679,0.367
0.084,0.910,1.106,1.523,0.699,0.408
0.078,0.888,1.160,1.763,0.699,0.446
0.067,0.855,1.210,2.027,0.663,0.479
0.028,0.801,1.258,2.311,0.559,0.512
0.029,0.793,1.307,2.592,0.420,0.537
0.038,0.789,1.330,2.895,0.258,0.558
0.052,0.780,1.357,3.227,0.068,0.573
0.057,0.752,1.373,3.579,-0.130,0.577
0.053,0.701,1.388,3.950,-0.324,0.569
0.043,0.652,1.393,4.331,-0.519,0.549
0.031,0.606,1.393,4.718,-0.729,0.519
0.021,0.576,1.379,5.103,-0.958,0.480
0.019,0.558,1.355,5.484,-1.213,0.436
0.022,0.543,1.317,5.860,-1.479,0.388
0.026,0.520,1.268,6.228,-1.749,0.339
0.028,0.489,1.206,6.588,-2.008,0.289
0.030,0.454,1.134,6.937,-2.246,0.238
0.033,0.420,1.052,7.277,-2.455,0.188
0.037,0.386,0.959,7.604,-2.630,0.139
0.040,0.355,0.859,7.917,-2.768,0.094
0.042,0.332,0.752,8.212,-2.870,0.051
0.043,0.311,0.638,8.485,-2.939,0.011
0.045,0.300,0.561,8.655,-2.966,-0.013
0.049,0.288,0.441,8.888,-2.981,-0.045
0.053,0.275,0.322,9.095,-2.972,-0.070
0.041,0.273,-0.237,9.584,-2.839,-0.135
0.059,0.317,-0.347,9.576,-2.798,-0.128
0.038,0.339,-0.484,9.516,-2.770,-0.096
0.023,0.353,-0.611,9.424,-2.762,-0.057
0.011,0.352,-0.735,9.299,-2.741,-0.019
0.003,0.345,-0.863,9.151,-2.687,0.017
0.002,0.349,-0.983,8.982,-2.583,0.048
0.002,0.368,-1.096,8.794,-2.429,0.070
-0.002,0.388,-1.200,8.584,-2.236,0.087
-0.003,0.406,-1.296,8.355,-2.017,0.097
-0.003,0.424,-1.376,8.105,-1.783,0.100
-0.009,0.438,-1.447,7.834,-1.551,0.103
-0.020,0.451,-1.508,7.538,-1.339,0.107
-0.036,0.460,-1.560,7.217,-1.162,0.112
-0.052,0.463,-1.603,6.874,-1.026,0.115
-0.067,0.466,-1.643,6.510,-0.933,0.120
-0.069,0.488,-1.671,6.131,-0.864,0.121
-0.083,0.513,-1.697,5.727,-0.838,0.133
-0.092,0.520,-1.728,5.307,-0.862,0.151
-0.094,0.534,-1.744,4.881,-0.892,0.171
-0.113,0.531,-1.814,2.934,-1.172,0.341
-0.102,0.529,-1.831,2.493,-1.186,0.392
-0.092,0.533,-1.840,2.067,-1.170,0.444
-0.080,0.537,-1.847,1.653,-1.122,0.497
-0.067,0.541,-1.844,1.250,-1.048,0.547
-0.054,0.541,-1.834,0.862,-0.956,0.595
-0.042,0.537,-1.818,0.484,-0.851,0.637
-0.030,0.531,-1.791,0.119,-0.742,0.677
-0.019,0.526,-1.759,-0.233,-0.635,0.710
-0.008,0.520,-1.719,-0.573,-0.541,0.738
0.005,0.522,-1.675,-0.901,-0.459,0.758
0.017,0.528,-1.623,-1.222,-0.393,0.773
0.029,0.536,-1.569,-1.534,-0.354,0.781
0.044,0.549,-1.516,-1.837,-0.339,0.783
0.055,0.554,-1.462,-2.130,-0.339,0.780
0.066,0.556,-1.410,-2.409,-0.347,0.770
0.075,0.555,-1.361,-2.673,-0.359,0.753
0.085,0.552,-1.314,-2.921,-0.369,0.732
0.094,0.549,-1.266,-3.150,-0.371,0.703
0.122,0.552,-1.080,-3.931,-0.302,0.511
0.129,0.554,-1.038,-4.064,-0.267,0.455
0.134,0.555,-1.000,-4.179,-0.219,0.396
0.139,0.555,-0.962,-4.278,-0.163,0.335
0.142,0.558,-0.925,-4.361,-0.098,0.275
0.143,0.563,-0.885,-4.429,-0.022,0.216
0.142,0.568,-0.848,-4.484,0.061,0.158
0.137,0.577,-0.811,-4.528,0.150,0.100
0.133,0.585,-0.774,-4.564,0.241,0.046
0.128,0.596,-0.737,-4.592,0.332,-0.006
0.124,0.610,-0.702,-4.613,0.424,-0.053

0.077,1.072,0.793,0.382,0.707,-0.098
0.072,1.064,0.829,0.499,0.725,-0.072
0.054,1.036,0.867,0.633,0.742,-0.047
0.028,0.988,0.899,0.781,0.753,-0.021
0.002,0.950,0.943,0.940,0.740,0.009
-0.005,0.950,0.978,1.099,0.728,0.040
-0.010,0.965,1.005,1.281,0.707,0.074
-0.018,0.971,1.033,1.489,0.658,0.111
-0.033,0.960,1.061,1.720,0.586,0.147
-0.053,0.928,1.088,1.973,0.501,0.181
-0.072,0.891,1.114,2.247,0.401,0.217
-0.090,0.855,1.133,2.540,0.283,0.255
-0.102,0.821,1.146,2.854,0.147,0.297
-0.111,0.792,1.154,3.184,-0.007,0.342
-0.118,0.764,1.153,3.527,-0.176,0.387
-0.123,0.738,1.145,3.879,-0.355,0.433
-0.121,0.711,1.129,4.236,-0.542,0.477
-0.115,0.684,1.106,4.592,-0.728,0.515
-0.110,0.659,1.077,4.945,-0.909,0.550
-0.107,0.635,1.042,5.291,-1.091,0.579
-0.102,0.614,1.002,5.627,-1.274,0.600
-0.100,0.592,0.957,5.951,-1.462,0.614
-0.097,0.566,0.904,6.263,-1.647,0.619
-0.091,0.534,0.843,6.564,-1.835,0.618
-0.086,0.500,0.778,6.855,-2.016,0.613
-0.066,0.340,0.430,7.946,-2.795,0.561
-0.059,0.312,0.338,8.145,-2.979,0.542
-0.047,0.288,0.235,8.323,-3.158,0.516
-0.035,0.267,0.128,8.482,-3.321,0.484
-0.022,0.248,0.014,8.618,-3.460,0.444
-0.008,0.235,-0.108,8.730,-3.560,0.397
0.009,0.227,-0.235,8.819,-3.613,0.345
0.026,0.222,-0.364,8.884,-3.613,0.291
0.045,0.225,-0.492,8.924,-3.555,0.236
0.062,0.237,-0.622,8.934,-3.440,0.184
0.076,0.253,-0.751,8.916,-3.277,0.138
0.086,0.268,-0.873,8.867,-3.072,0.098
0.091,0.283,-0.988,8.786,-2.836,0.066
0.090,0.299,-1.100,8.672,-2.575,0.042
0.085,0.314,-1.202,8.526,-2.317,0.027
0.077,0.325,-1.294,8.346,-2.065,0.019
0.067,0.335,-1.379,8.132,-1.832,0.020
0.055,0.348,-1.457,7.885,-1.624,0.027
0.047,0.362,-1.530,7.607,-1.442,0.037
0.040,0.378,-1.593,7.302,-1.279,0.049
0.033,0.399,-1.654,6.971,-1.131,0.061
0.033,0.424,-1.711,6.615,-1.003,0.073
0.037,0.449,-1.762,6.241,-0.883,0.084
0.061,0.533,-1.896,4.439,-0.400,0.081
0.066,0.539,-1.908,3.995,-0.309,0.070
0.070,0.543,-1.910,3.546,-0.231,0.056
0.073,0.548,-1.908,3.096,-0.167,0.040
0.073,0.550,-1.899,2.644,-0.118,0.019
0.075,0.552,-1.884,2.193,-0.079,-0.006
0.079,0.557,-1.863,1.745,-0.050,-0.035
0.082,0.561,-1.840,1.303,-0.030,-0.067
0.084,0.564,-1.812,0.867,-0.017,-0.100
0.084,0.565,-1.778,0.442,-0.007,-0.136
0.083,0.565,-1.740,0.029,0.003,-0.175
0.082,0.563,-1.700,-0.367,0.016,-0.213
0.080,0.560,-1.657,-0.744,0.035,-0.251
0.076,0.555,-1.612,-1.101,0.063,-0.288
0.071,0.550,-1.562,-1.434,0.097,-0.325
0.067,0.545,-1.513,-1.741,0.136,-0.358
0.058,0.542,-1.464,-2.026,0.177,-0.390
0.048,0.540,-1.413,-2.289,0.217,-0.418
0.040,0.539,-1.359,-2.533,0.255,-0.444
0.032,0.541,-1.306,-2.758,0.292,-0.466
0.000,0.564,-1.082,-3.526,0.412,-0.508
-0.006,0.570,-1.033,-3.660,0.428,-0.506
-0.010,0.579,-0.987,-3.777,0.440,-0.497
-0.017,0.590,-0.941,-3.880,0.448,-0.482
-0.024,0.599,-0.897,-3.966,0.452,-0.463
-0.031,0.606,-0.854,-4.040,0.452,-0.440
-0.037,0.613,-0.811,-4.099,0.447,-0.414
-0.043,0.619,-0.770,-4.147,0.438,-0.385
-0.047,0.628,-0.732,-4.182,0.427,-0.353
-0.052,0.638,-0.694,-4.208,0.413,-0.320
-0.054,0.650,-0.658,-4.223,0.399,-0.284
-0.055,0.661,-0.625,-4.229,0.386,-0.249

0.131,1.168,0.693,0.178,0.706,-0.085
0.131,1.166,0.738,0.236,0.840,-0.067
0.125,1.153,0.788,0.319,0.996,-0.051
0.111,1.127,0.840,0.431,1.164,-0.034
0.088,1.094,0.895,0.571,1.333,-0.016
0.062,1.060,0.952,0.743,1.493,0.005
0.034,1.030,1.011,0.944,1.636,0.034
-0.001,0.998,1.070,1.178,1.749,0.068
-0.039,0.966,1.133,1.445,1.821,0.110
-0.080,0.934,1.193,1.741,1.856,0.160
-0.127,0.906,1.251,2.066,1.849,0.216
-0.170,0.879,1.305,2.416,1.800,0.278
-0.207,0.846,1.359,2.797,1.707,0.347
-0.243,0.811,1.403,3.205,1.577,0.427
-0.273,0.771,1.444,3.643,1.414,0.515
-0.299,0.733,1.478,4.105,1.226,0.613
-0.320,0.688,1.504,4.588,1.024,0.714
-0.332,0.645,1.515,5.087,0.808,0.816
-0.339,0.601,1.516,5.598,0.570,0.923
-0.342,0.553,1.506,6.111,0.311,1.029
-0.337,0.507,1.487,6.619,0.021,1.134
-0.325,0.461,1.453,7.121,-0.298,1.235
-0.309,0.413,1.403,7.607,-0.643,1.326
-0.291,0.361,1.341,8.074,-1.014,1.402
-0.269,0.309,1.263,8.519,-1.404,1.461
-0.244,0.259,1.170,8.937,-1.808,1.499
-0.217,0.211,1.065,9.326,-2.218,1.521
-0.106,0.008,0.481,10.617,-3.926,1.389
-0.069,-0.013,0.311,10.809,-4.235,1.313
-0.026,-0.026,0.130,10.965,-4.474,1.226
0.020,-0.036,-0.062,11.084,-4.624,1.131
0.064,-0.046,-0.259,11.172,-4.672,1.031
0.105,-0.053,-0.455,11.229,-4.611,0.929
0.140,-0.058,-0.649,11.255,-4.448,0.830
0.170,-0.060,-0.835,11.251,-4.194,0.738
0.191,-0.061,-1.010,11.212,-3.865,0.654
0.199,-0.063,-1.167,11.134,-3.497,0.584
0.195,-0.065,-1.311,11.013,-3.122,0.528
0.186,-0.069,-1.440,10.846,-2.769,0.487
0.172,-0.069,-1.553,10.626,-2.455,0.464
0.152,-0.065,-1.655,10.351,-2.191,0.454
0.130,-0.057,-1.751,10.020,-1.991,0.457
0.111,-0.039,-1.841,9.635,-1.850,0.467
0.088,-0.019,-1.927,9.202,-1.770,0.486
0.014,0.052,-2.248,6.864,-1.768,0.573
-0.007,0.071,-2.314,6.248,-1.795,0.586
-0.026,0.093,-2.371,5.621,-1.819,0.586
-0.029,0.120,-2.421,4.982,-1.812,0.574
-0.026,0.147,-2.466,4.334,-1.770,0.560
-0.022,0.175,-2.504,3.684,-1.702,0.547
-0.020,0.203,-2.533,3.035,-1.613,0.537
-0.022,0.223,-2.550,2.391,-1.503,0.527
-0.024,0.236,-2.556,1.755,-1.370,0.512
-0.024,0.242,-2.548,1.130,-1.217,0.491
-0.024,0.243,-2.526,0.520,-1.049,0.466
-0.023,0.241,-2.494,-0.072,-0.869,0.437
-0.023,0.236,-2.446,-0.644,-0.684,0.407
-0.025,0.231,-2.386,-1.191,-0.502,0.374
-0.028,0.224,-2.317,-1.712,-0.335,0.338
-0.034,0.217,-2.240,-2.208,-0.186,0.302
-0.042,0.211,-2.155,-2.678,-0.056,0.266
-0.049,0.208,-2.069,-3.121,0.054,0.230
-0.066,0.224,-1.691,-4.761,0.315,0.083
-0.065,0.235,-1.591,-5.174,0.360,0.045
-0.065,0.242,-1.522,-5.455,0.387,0.021
-0.065,0.247,-1.457,-5.712,0.417,0.002
-0.067,0.250,-1.393,-5.945,0.438,-0.011
-0.072,0.255,-1.330,-6.157,0.453,-0.018
-0.077,0.263,-1.271,-6.348,0.462,-0.023
-0.083,0.273,-1.215,-6.523,0.465,-0.026
-0.084,0.284,-1.159,-6.679,0.469,-0.026
-0.084,0.297,-1.108,-6.816,0.478,-0.019
-0.082,0.311,-1.058,-6.934,0.491,-0.009
-0.078,0.321,-1.009,-7.033,0.516,0.006
-0.077,0.333,-0.960,-7.114,0.554,0.027
-0.080,0.340,-0.913,-7.177,0.600,0.050
-0.081,0.348,-0.864,-7.225,0.652,0.079
-0.076,0.361,-0.821,-7.258,0.709,0.111
-0.065,0.378,-0.774,-7.275,0.769,0.146
-0.048,0.396,-0.727,-7.275,0.849,0.182

0.057,1.026,0.840,0.643,0.552,0.198
0.054,1.017,0.871,0.806,0.553,0.206
0.052,0.996,0.901,0.991,0.566,0.214
0.042,0.963,0.930,1.200,0.592,0.223
0.027,0.919,0.958,1.438,0.623,0.236
0.007,0.876,0.983,1.701,0.652,0.253
-0.020,0.837,1.008,1.989,0.663,0.274
-0.046,0.802,1.029,2.301,0.643,0.299
-0.067,0.767,1.050,2.627,0.583,0.334
-0.085,0.743,1.068,2.962,0.487,0.379
-0.102,0.721,1.085,3.303,0.348,0.434
-0.117,0.701,1.090,3.647,0.166,0.493
-0.132,0.682,1.090,3.992,-0.056,0.551
-0.144,0.658,1.080,4.334,-0.313,0.607
-0.153,0.635,1.061,4.673,-0.599,0.654
-0.155,0.612,1.036,5.008,-0.909,0.695
-0.152,0.585,1.001,5.340,-1.232,0.729
-0.146,0.555,0.955,5.670,-1.558,0.753
-0.135,0.522,0.902,5.998,-1.882,0.768
-0.123,0.486,0.843,6.323,-2.195,0.772
-0.109,0.449,0.779,6.641,-2.495,0.764
-0.095,0.416,0.713,6.949,-2.771,0.748
-0.081,0.386,0.642,7.243,-3.022,0.722
-0.068,0.361,0.566,7.521,-3.250,0.684
