aX,aY,aZ,gX,gY,gZ
0.111,0.453,0.069,13.573,-6.435,-2.504
0.111,0.456,0.056,12.908,-5.527,-2.061
0.113,0.457,0.046,12.092,-4.565,-1.664
0.114,0.458,0.039,11.214,-3.855,-1.397
0.116,0.460,0.034,10.244,-3.611,-1.275
0.119,0.460,0.028,9.160,-3.725,-1.237
0.123,0.460,0.020,7.901,-3.672,-1.267
0.128,0.466,0.014,6.748,-3.183,-1.420
0.130,0.470,0.011,5.649,-2.397,-1.573
0.130,0.474,0.015,4.748,-1.168,-1.702
0.126,0.474,0.023,4.130,0.008,-1.718
0.118,0.475,0.032,3.733,0.656,-1.626
0.112,0.478,0.036,3.420,0.679,-1.435
0.110,0.482,0.039,3.046,0.198,-1.176
0.111,0.483,0.038,2.649,-0.275,-0.870
0.112,0.483,0.037,2.191,-0.573,-0.550
0.115,0.483,0.037,1.817,-0.634,-0.313
0.119,0.482,0.037,1.595,-0.382,-0.153
0.123,0.481,0.038,1.458,0.023,-0.046
0.124,0.478,0.040,1.298,0.344,0.015
0.127,0.481,0.044,1.122,0.466,0.031
0.129,0.479,0.049,0.962,0.595,0.031
0.131,0.479,0.053,0.885,0.748,-0.008
0.130,0.477,0.057,0.870,0.656,-0.107
0.132,0.477,0.061,0.908,0.412,-0.229
0.132,0.478,0.060,1.031,0.260,-0.336
0.130,0.478,0.059,1.160,0.183,-0.405
0.132,0.479,0.059,1.260,0.137,-0.405

-0.228,0.116,1.148,-59.160,34.550,-12.458
-0.233,0.257,1.486,-40.366,14.611,-13.962
-0.303,0.283,1.583,-17.786,-0.710,-12.153
-0.303,0.283,1.379,0.702,-13.275,-8.053
-0.252,0.241,1.022,11.366,-19.580,-3.733
-0.173,0.198,0.742,15.763,-21.664,0.382
-0.072,0.177,0.562,16.122,-18.176,3.305
0.016,0.173,0.486,15.351,-10.832,5.359
0.062,0.183,0.475,14.893,-3.786,6.336
0.075,0.198,0.486,15.053,-0.412,6.214
0.082,0.224,0.483,15.718,-0.527,5.321
0.090,0.255,0.456,16.527,-2.878,4.122
0.100,0.280,0.407,17.504,-5.695,2.794
0.112,0.317,0.348,18.359,-7.366,1.412
0.115,0.345,0.298,18.901,-8.321,0.008
0.112,0.359,0.256,19.092,-8.603,-1.046
0.104,0.372,0.220,19.053,-8.687,-1.916
0.096,0.384,0.188,18.832,-8.626,-2.687
0.085,0.400,0.160,18.557,-8.527,-3.290
0.076,0.409,0.135,18.260,-8.145,-3.611
0.068,0.420,0.113,17.870,-7.374,-3.626
0.062,0.433,0.093,17.405,-6.511,-3.366
0.060,0.445,0.074,16.832,-5.695,-2.893
0.058,0.448,0.061,16.061,-5.153,-2.344
0.059,0.454,0.046,14.840,-4.847,-1.756
0.067,0.463,0.034,13.496,-4.573,-1.305
0.075,0.464,0.027,12.206,-4.153,-0.931
0.081,0.464,0.020,10.916,-3.893,-0.710
0.085,0.464,0.014,9.641,-3.748,-0.664
0.090,0.467,0.011,8.458,-3.290,-0.763
0.094,0.473,0.005,7.351,-2.672,-0.863
0.095,0.471,0.004,6.443,-1.992,-0.908
0.094,0.474,0.008,5.710,-1.321,-0.977
0.091,0.478,0.013,5.015,-0.817,-1.069
0.089,0.484,0.017,4.427,-0.504,-1.145
0.084,0.487,0.021,3.947,-0.298,-1.137
0.078,0.486,0.026,3.641,-0.336,-1.008
0.076,0.489,0.029,3.435,-0.458,-0.756
0.078,0.494,0.031,3.252,-0.489,-0.481
0.079,0.490,0.034,3.160,-0.519,-0.198
0.082,0.489,0.033,3.191,-0.687,0.031
0.085,0.487,0.030,3.298,-0.901,0.153
0.089,0.486,0.026,3.366,-1.031,0.183
