aX,aY,aZ,gX,gY,gZ
-2.438,0.998,-0.209,-0.559,-1.705,-6.081
-2.515,1.058,-0.212,-0.717,-1.622,-5.530
-2.580,1.103,-0.204,-0.866,-1.529,-4.953
-2.623,1.136,-0.188,-1.001,-1.434,-4.359
-2.661,1.150,-0.161,-1.121,-1.339,-3.760
-2.697,1.129,-0.113,-1.247,-1.193,-2.978
-2.692,1.105,-0.075,-1.313,-1.071,-2.398
-2.665,1.087,-0.035,-1.349,-0.943,-1.824
-2.386,0.956,0.153,-1.202,-0.301,0.377
-2.297,0.915,0.194,-1.111,-0.135,0.792
-2.207,0.868,0.232,-1.008,0.028,1.173
-2.115,0.822,0.266,-0.894,0.183,1.522
-2.022,0.777,0.301,-0.774,0.326,1.838
-1.930,0.735,0.334,-0.648,0.449,2.124
-1.836,0.696,0.361,-0.524,0.552,2.384
-1.744,0.658,0.383,-0.401,0.634,2.617
-1.653,0.624,0.402,-0.284,0.695,2.828
-1.563,0.593,0.417,-0.172,0.734,3.015
-1.472,0.566,0.427,-0.067,0.759,3.181
-1.384,0.545,0.434,0.033,0.767,3.327
-1.299,0.530,0.440,0.127,0.764,3.449
-1.218,0.518,0.440,0.214,0.753,3.548
-1.144,0.508,0.439,0.296,0.738,3.623
-1.078,0.500,0.436,0.375,0.717,3.674
-1.020,0.494,0.428,0.450,0.696,3.701
-0.968,0.492,0.418,0.523,0.673,3.709
-0.924,0.490,0.410,0.592,0.650,3.696
-0.884,0.489,0.398,0.660,0.629,3.667
-0.852,0.489,0.388,0.725,0.607,3.626
-0.826,0.490,0.376,0.789,0.583,3.576
-0.804,0.492,0.361,0.849,0.558,3.522
-0.783,0.494,0.346,0.908,0.530,3.465
-0.770,0.497,0.335,0.945,0.512,3.429
-0.683,0.549,0.248,1.137,0.393,3.246
-0.667,0.562,0.228,1.158,0.372,3.225
-0.650,0.574,0.206,1.170,0.357,3.208
-0.635,0.585,0.185,1.175,0.343,3.197
-0.620,0.593,0.164,1.171,0.331,3.192
-0.604,0.601,0.144,1.161,0.318,3.192
-0.590,0.611,0.126,1.144,0.303,3.195
-0.576,0.619,0.109,1.121,0.287,3.201
-0.563,0.627,0.093,1.090,0.271,3.210
-0.553,0.632,0.084,1.066,0.261,3.215
-0.538,0.639,0.068,1.028,0.245,3.225
-0.521,0.648,0.054,0.984,0.232,3.233
-0.504,0.658,0.043,0.937,0.221,3.240
-0.487,0.667,0.035,0.884,0.212,3.246
-0.470,0.676,0.026,0.831,0.204,3.250
-0.452,0.682,0.017,0.776,0.199,3.251
-0.435,0.688,0.010,0.720,0.196,3.251
-0.419,0.694,0.004,0.664,0.197,3.249
-0.400,0.698,0.000,0.608,0.201,3.246
-0.381,0.703,-0.005,0.550,0.214,3.240
-0.362,0.709,-0.010,0.494,0.232,3.232
-0.343,0.713,-0.012,0.436,0.254,3.220
-0.325,0.718,-0.014,0.381,0.280,3.208
-0.307,0.721,-0.016,0.325,0.308,3.193
-0.291,0.724,-0.017,0.270,0.339,3.175
-0.277,0.727,-0.016,0.216,0.376,3.153
-0.265,0.729,-0.014,0.162,0.412,3.129
-0.232,0.734,0.002,-0.046,0.540,2.998
-0.227,0.732,0.009,-0.088,0.553,2.964
-0.226,0.735,0.014,-0.129,0.562,2.930
