aX,aY,aZ,gX,gY,gZ
0.076,0.129,0.040,-37.292,32.959,-421.631
0.037,-0.016,-0.004,-30.945,32.715,-427.002
0.037,-0.260,-0.041,-26.062,29.114,-438.965
0.021,-0.525,-0.042,-30.701,21.057,-454.285
0.031,-0.786,-0.024,-28.931,13.306,-482.239
0.112,-1.210,-0.009,-22.949,5.676,-504.883
0.169,-1.793,0.007,-31.006,-2.014,-496.033
0.227,-2.330,0.020,-46.753,-6.287,-433.044
0.331,-2.643,-0.019,-55.908,-4.028,-366.516
0.342,-2.899,-0.022,-53.467,-1.892,-304.321
0.327,-3.052,0.010,-41.199,-4.639,-221.436
0.357,-2.926,0.079,-20.935,-11.963,-109.314
0.407,-2.369,0.193,-0.732,-19.714,6.653
0.432,-1.880,0.274,8.972,-17.395,72.815
0.426,-1.629,0.313,7.568,-6.042,94.788
0.409,-1.512,0.301,4.944,6.287,101.990
0.419,-1.426,0.244,9.460,16.296,110.291
0.436,-1.309,0.190,14.709,19.897,121.399
0.458,-1.199,0.156,18.127,16.785,130.737
0.490,-1.135,0.154,19.287,10.620,136.963
0.502,-1.083,0.180,19.226,4.944,141.968
0.508,-1.009,0.210,19.775,2.380,149.475
0.510,-0.899,0.221,21.790,4.150,158.142
0.540,-0.788,0.203,25.085,7.935,164.429
0.572,-0.697,0.180,24.719,11.536,166.931
0.606,-0.644,0.156,20.325,13.428,166.199
0.628,-0.610,0.128,15.015,15.076,164.246
0.654,-0.572,0.096,11.292,16.846,163.940
0.685,-0.526,0.065,10.010,16.663,164.673
0.713,-0.486,0.049,9.277,14.221,164.124
0.744,-0.460,0.049,10.864,10.254,161.255
0.758,-0.429,0.065,13.367,6.287,157.471
0.772,-0.387,0.084,14.709,4.639,153.564
0.781,-0.346,0.094,17.700,5.066,148.560
0.794,-0.317,0.093,20.325,7.385,142.273
0.814,-0.308,0.076,19.104,11.597,135.254
0.829,-0.319,0.045,15.869,15.015,128.601
0.824,-0.338,0.014,11.414,16.602,123.535
0.826,-0.324,-0.012,6.348,16.968,121.948
0.837,-0.292,-0.031,2.258,14.465,122.437
0.848,-0.265,-0.036,-1.343,10.254,121.277
0.862,-0.245,-0.035,-4.822,6.470,119.507
0.951,-0.228,-0.040,-5.615,4.395,117.126
0.820,-0.259,-0.038,-1.099,2.075,112.793
0.887,-0.221,-0.036,-3.479,0.793,111.633
0.889,-0.156,-0.000,-2.502,-2.502,114.502
0.896,-0.129,0.008,6.287,-4.700,111.877
0.928,-0.111,0.007,6.470,-2.930,105.530
0.912,-0.118,-0.003,0.427,-1.404,97.717
0.931,-0.130,-0.020,-6.226,-0.366,90.759
0.937,-0.145,-0.035,-8.057,-1.038,86.914
0.933,-0.153,-0.039,-8.240,-3.601,84.961
0.943,-0.138,-0.039,-10.437,-7.080,83.984
0.945,-0.116,-0.029,-11.414,-10.986,83.008
0.951,-0.093,-0.012,-11.536,-14.709,81.360
0.944,-0.094,0.005,-9.399,-17.273,77.209
0.934,-0.056,0.011,-2.136,-19.348,75.439
0.955,0.022,0.020,1.587,-22.095,78.064
0.966,0.045,0.031,2.625,-24.170,73.730
0.972,0.048,0.038,-2.869,-25.024,65.430
0.969,0.051,0.054,-13.367,-23.621,57.251
0.980,0.044,0.058,-12.146,-21.667,49.011
0.978,0.036,0.051,-4.883,-20.630,42.542
0.975,0.042,0.046,-2.441,-21.362,38.391
0.972,0.051,0.053,-2.625,-23.560,35.217
0.979,0.044,0.077,-1.648,-26.978,30.823
0.981,0.024,0.114,-1.404,-30.518,26.794
