aX,aY,aZ,gX,gY,gZ
0.773,0.017,0.626,-0.916,2.319,1.709
0.776,0.017,0.620,1.282,3.296,1.221
0.780,0.011,0.611,2.136,3.845,0.793
0.782,0.008,0.602,0.732,4.272,0.427

0.931,0.154,1.373,5.066,-0.183,9.277
0.919,0.182,1.726,1.404,1.221,14.587
0.862,0.265,2.096,-10.742,19.226,20.508
0.722,0.256,2.385,-8.423,83.618,18.433
0.503,0.175,2.482,10.864,193.665,7.446
0.383,0.107,2.407,26.306,330.566,-1.099
0.382,-0.003,2.176,43.823,470.276,-4.822
0.268,-0.116,1.861,58.228,582.214,-1.404
0.150,-0.147,1.538,59.692,662.659,13.611
0.085,-0.164,1.185,58.838,721.863,32.837
-0.011,-0.179,0.802,53.711,759.338,54.932
-0.230,-0.133,0.358,37.292,792.725,77.820
-0.485,-0.011,-0.136,26.978,827.881,96.252
-0.655,0.142,-0.730,43.762,848.572,109.009
-0.757,0.340,-1.314,71.472,842.407,113.647
-0.734,0.506,-1.890,93.323,789.062,106.323
-0.679,0.609,-2.295,92.590,674.500,88.684
-0.618,0.577,-2.447,66.772,513.733,59.692
-0.503,0.399,-2.347,16.541,338.379,23.987
-0.389,0.134,-2.086,-43.213,180.725,-5.615
-0.308,-0.097,-1.800,-87.952,58.289,-20.081
-0.198,-0.238,-1.535,-97.046,-25.269,-18.616
-0.121,-0.310,-1.360,-83.984,-73.975,-8.179
-0.036,-0.295,-1.279,-78.308,-102.661,10.803
0.004,-0.226,-1.236,-80.017,-122.009,30.090
0.055,-0.144,-1.203,-77.637,-137.451,44.861
0.117,-0.062,-1.155,-72.571,-152.405,54.382
0.190,-0.003,-1.095,-68.054,-165.100,57.068
0.243,0.026,-1.025,-62.500,-174.561,55.176
0.299,0.048,-0.962,-55.847,-179.138,50.720
0.362,0.064,-0.922,-46.509,-179.443,46.692
0.413,0.080,-0.902,-30.701,-179.871,44.983
0.480,0.121,-0.901,-7.202,-182.251,44.495
0.510,0.177,-0.889,23.010,-188.904,39.856
0.519,0.224,-0.866,56.335,-201.904,29.968
0.523,0.268,-0.819,81.177,-220.886,17.090
0.552,0.319,-0.744,92.285,-244.385,2.686
0.603,0.371,-0.631,95.337,-268.921,-15.869
0.599,0.356,-0.520,104.248,-289.795,-42.480
0.604,0.297,-0.423,115.112,-307.922,-67.993
0.617,0.200,-0.333,116.516,-322.937,-87.219
0.663,0.112,-0.239,103.027,-333.618,-98.267
0.698,0.024,-0.124,81.604,-342.529,-98.938
0.728,-0.045,0.003,57.739,-348.450,-90.332
0.741,-0.053,0.129,30.945,-347.961,-73.730
0.763,-0.028,0.245,11.902,-340.454,-55.603
0.807,-0.005,0.339,3.967,-328.125,-41.992
0.860,-0.003,0.422,0.854,-313.843,-34.180
0.912,-0.032,0.493,-2.380,-297.974,-31.067
0.948,-0.072,0.560,-11.047,-280.640,-29.663
0.961,-0.083,0.633,-22.461,-262.207,-26.733
0.956,-0.085,0.697,-27.283,-242.859,-20.996
0.951,-0.052,0.744,-22.644,-221.069,-12.146
0.920,0.004,0.776,-13.123,-197.571,-3.113
0.924,0.059,0.793,-2.747,-171.875,2.075
0.940,0.109,0.807,4.028,-147.400,4.089
0.953,0.129,0.812,8.728,-124.512,1.709
0.945,0.137,0.810,9.521,-102.722,-2.441
0.926,0.132,0.796,7.202,-81.482,-7.751
0.921,0.121,0.774,4.089,-60.974,-12.207
0.922,0.092,0.740,3.906,-42.053,-16.296
0.918,0.043,0.695,5.676,-26.855,-18.982
0.922,-0.001,0.651,2.991,-15.015,-19.592
0.911,-0.018,0.611,-2.991,-5.432,-17.334
0.902,-0.022,0.573,-5.676,0.122,-13.794
0.906,-0.032,0.535,-2.380,3.174,-10.803
0.903,-0.029,0.505,0.732,4.028,-7.812
0.896,-0.010,0.487,0.244,2.808,-4.639
0.898,-0.001,0.472,-0.366,0.244,-3.113
0.902,-0.000,0.460,-1.099,-1.831,-3.662
0.890,0.002,0.456,-4.028,-2.991,-4.150
0.885,0.001,0.455,-6.287,-3.906,-4.639
0.886,-0.008,0.452,-4.639,-4.028,-6.104
0.888,-0.023,0.443,-2.747,-4.089,-7.202
0.889,-0.036,0.437,-2.686,-3.662,-7.385
0.890,-0.043,0.432,-3.418,-2.930,-6.897
0.884,-0.048,0.427,-2.869,-2.258,-5.737
0.884,-0.048,0.419,-1.648,-2.075,-4.395
0.887,-0.049,0.415,0.244,-3.418,-3.296
0.890,-0.054,0.418,1.465,-6.287,-2.502
0.890,-0.050,0.427,0.549,-9.827,-1.709
0.894,-0.043,0.442,-0.183,-13.489,-1.099
0.892,-0.042,0.459,0.488,-16.846,-0.305
0.889,-0.038,0.482,0.366,-18.738,0.671
0.884,-0.025,0.501,-1.221,-19.287,1.953
0.880,-0.015,0.516,-1.343,-19.165,3.418
0.873,0.001,0.529,-1.221,-17.883,4.395
0.872,0.015,0.538,-0.793,-15.991,4.456
0.871,0.010,0.540,0.244,-13.794,3.418
0.866,0.007,0.544,-1.892,-10.986,2.136
0.864,0.016,0.544,-5.310,-7.935,1.892
0.861,0.018,0.541,-4.944,-5.615,1.465
0.861,0.011,0.531,-2.380,-3.845,0.610
0.863,0.006,0.524,-1.953,-2.075,-0.061
0.864,0.008,0.516,-3.235,-0.488,0.122
0.860,0.007,0.506,-3.113,0.732,-0.061
0.862,0.002,0.499,-2.075,1.465,-0.549
0.863,-0.003,0.491,-1.709,1.953,-0.977
0.861,-0.001,0.490,-2.502,2.441,-1.099
0.863,-0.002,0.489,-2.319,2.014,-1.160
0.869,-0.011,0.489,-0.793,0.977,-1.221
0.870,-0.020,0.492,-1.160,0.671,-1.221
0.868,-0.021,0.493,-2.991,0.427,-0.977
0.863,-0.021,0.491,-3.357,0.610,-0.488
0.862,-0.017,0.484,-2.197,0.732,0.244
0.861,-0.015,0.480,-0.366,0.854,0.732
0.863,-0.011,0.477,0.305,0.916,1.038
