aX,aY,aZ,gX,gY,gZ
-0.080,0.426,-0.847,-30.579,-496.765,-19.714
-0.196,0.377,-0.244,-52.856,-595.825,-38.147
-0.274,0.269,0.380,-77.881,-658.936,-55.420
-0.265,0.190,0.909,-102.539,-679.932,-67.871
-0.219,0.131,1.366,-122.620,-665.466,-77.454
-0.116,0.090,1.738,-142.883,-625.244,-81.116
0.009,0.113,2.117,-162.537,-566.956,-77.271
0.108,0.135,2.473,-158.081,-500.427,-69.580
0.178,0.120,2.769,-130.859,-423.645,-64.880
0.247,0.053,2.915,-93.445,-327.881,-63.965
0.274,-0.088,2.839,-50.171,-211.975,-65.613
0.313,-0.236,2.519,-15.503,-91.980,-61.340
0.335,-0.324,2.114,10.010,4.578,-51.025
0.351,-0.351,1.778,30.701,62.073,-35.095
0.397,-0.301,1.528,41.077,88.196,-12.817
0.436,-0.185,1.341,43.884,93.201,9.277
0.454,-0.054,1.188,44.128,89.478,26.062
0.483,0.048,1.076,36.560,88.196,32.166
0.500,0.082,0.997,25.818,86.731,28.015
0.506,0.045,0.907,15.015,84.961,20.264
0.516,0.032,0.850,1.770,80.627,15.625
0.521,0.008,0.831,-2.319,75.378,13.489
0.536,-0.011,0.844,0.427,71.960,14.038
0.555,-0.002,0.881,4.395,71.411,16.724
0.571,0.001,0.916,10.559,74.585,19.226
0.590,0.029,0.933,13.611,83.374,21.057
0.611,0.045,0.911,15.198,96.985,21.118
0.622,0.045,0.862,16.418,112.976,17.639
0.629,0.023,0.794,15.564,126.953,13.123
0.645,-0.012,0.719,11.658,135.803,9.094
0.669,-0.056,0.663,6.836,136.902,5.310
0.681,-0.091,0.638,5.554,130.615,4.639
0.692,-0.105,0.636,7.263,120.728,8.057
0.702,-0.080,0.654,11.047,112.000,12.939
0.717,-0.045,0.675,17.273,106.628,17.639
0.719,-0.001,0.684,23.621,106.079,20.508
0.722,0.029,0.662,28.076,110.840,21.118
0.730,0.042,0.616,30.640,118.713,18.799
0.729,0.055,0.561,31.433,125.183,14.893
0.748,0.040,0.506,34.180,127.563,11.169
0.767,0.011,0.466,32.654,126.099,8.606
0.775,0.031,0.437,23.865,123.535,7.996
0.782,0.013,0.390,24.597,120.850,7.324
0.794,0.019,0.344,24.597,119.324,6.348
0.804,0.031,0.298,23.682,115.417,6.348
0.827,0.026,0.255,24.841,108.154,5.127
0.841,0.015,0.234,22.888,98.694,2.930
0.844,-0.007,0.239,18.555,87.341,1.038
0.872,-0.024,0.264,13.489,74.890,-0.244
0.881,-0.053,0.299,9.766,63.782,-0.732
0.897,-0.072,0.338,5.920,56.274,-0.427
0.903,-0.098,0.361,3.113,53.162,1.282
0.902,-0.097,0.377,0.610,53.833,4.089
0.908,-0.115,0.368,2.075,56.152,5.676
0.907,-0.106,0.360,1.465,59.814,7.446
0.905,-0.081,0.346,2.747,62.805,10.254
0.915,-0.052,0.329,9.277,64.941,11.963
0.931,-0.035,0.309,14.404,65.002,12.329
0.920,-0.024,0.298,15.137,62.073,11.047
0.921,-0.022,0.286,12.817,59.326,8.850
0.926,-0.028,0.288,10.742,56.519,7.507
0.952,-0.042,0.295,9.460,53.040,6.470
0.944,-0.049,0.301,7.874,50.842,6.714
0.954,-0.035,0.306,4.456,52.063,8.118
0.953,-0.030,0.291,4.761,56.580,8.362
0.943,-0.023,0.266,5.920,61.768,7.812
0.953,-0.031,0.231,7.019,66.223,5.981
0.957,-0.042,0.204,7.996,67.932,3.784
0.956,-0.041,0.187,9.338,67.383,3.418
0.962,-0.047,0.177,14.832,64.148,3.784
0.956,-0.053,0.183,18.311,58.899,4.578
0.973,-0.062,0.194,17.090,53.589,5.920
0.971,-0.061,0.201,13.245,50.171,7.324
0.959,-0.037,0.194,10.803,51.270,8.789
0.966,-0.014,0.158,13.489,55.786,9.766
0.978,0.009,0.116,15.564,60.425,9.338
0.979,0.022,0.076,15.137,61.768,7.996
0.981,0.030,0.046,13.550,58.167,6.042
0.982,0.031,0.023,13.184,52.002,4.150
0.973,0.027,0.020,12.817,44.983,2.686
0.972,-0.003,0.038,10.132,36.316,1.343
0.975,-0.044,0.081,3.296,27.222,0.122
0.945,-0.061,0.131,-4.272,21.606,1.099
0.949,-0.045,0.154,-6.836,20.813,4.028
0.964,-0.015,0.145,-2.686,24.414,6.897
0.981,0.026,0.109,0.000,30.457,8.118
1.002,0.055,0.065,1.099,35.950,5.737
1.006,0.056,0.036,2.014,37.231,1.038
1.003,0.017,0.027,2.380,34.302,-3.723
0.988,-0.022,0.040,0.732,29.419,-7.690
0.982,-0.056,0.052,1.038,25.024,-8.545
0.982,-0.066,0.056,2.625,22.705,-6.958
0.984,-0.057,0.047,4.211,22.278,-4.700
0.989,-0.053,0.033,6.714,21.973,-3.601
0.991,-0.056,0.027,6.531,20.752,-3.967
0.988,-0.062,0.027,4.150,19.592,-4.211
0.988,-0.062,0.031,3.418,18.677,-3.784
0.993,-0.063,0.038,4.822,17.517,-2.991
1.000,-0.066,0.042,5.249,17.212,-1.892
1.001,-0.070,0.039,3.174,17.700,-1.343
1.001,-0.070,0.031,0.977,19.165,-1.404
1.004,-0.071,0.018,1.038,20.508,-1.160
1.003,-0.062,0.006,2.258,20.813,-0.488
1.005,-0.056,0.001,3.601,20.081,0.549
1.003,-0.055,0.000,3.662,18.250,1.038
1.000,-0.057,0.001,3.296,16.724,0.916
0.991,-0.052,0.001,2.808,16.052,1.282
0.988,-0.036,-0.003,2.747,15.564,2.319
0.993,-0.023,-0.015,4.700,14.282,2.930
0.990,-0.008,-0.016,4.761,12.390,3.052
0.998,-0.001,-0.011,3.235,9.277,2.625
1.000,-0.005,0.002,2.014,5.493,1.648
0.998,-0.007,0.021,-0.366,3.113,0.916
1.001,-0.008,0.033,-1.770,2.502,0.488
1.000,-0.011,0.043,-0.977,2.625,-0.061

0.609,-0.010,-1.301,-55.603,-91.858,7.446
0.494,0.150,-1.411,-45.715,-149.109,12.146
0.362,0.283,-1.393,-27.161,-228.821,8.362
0.191,0.377,-1.210,-13.428,-321.838,-3.967
0.096,0.408,-0.894,-12.695,-411.011,-23.621
-0.035,0.359,-0.504,-27.039,-484.497,-47.241
-0.124,0.287,-0.133,-50.293,-525.085,-69.458
-0.147,0.192,0.186,-70.618,-539.307,-86.182
-0.147,0.126,0.537,-89.844,-549.377,-92.896
-0.131,0.135,0.937,-114.380,-564.453,-90.515
-0.073,0.143,1.396,-130.432,-572.510,-91.248
-0.030,0.146,1.862,-140.381,-569.458,-90.088
-0.020,0.164,2.330,-146.790,-547.607,-83.923
0.008,0.121,2.715,-137.207,-488.464,-85.144
0.054,-0.009,2.900,-121.460,-386.108,-92.224
0.097,-0.216,2.849,-101.624,-258.362,-99.365
0.116,-0.381,2.631,-79.224,-138.367,-93.445
0.120,-0.435,2.293,-46.082,-45.959,-70.862
0.161,-0.352,1.956,-14.465,11.475,-32.715
0.222,-0.280,1.735,6.775,47.729,-2.686
0.268,-0.168,1.559,21.545,63.660,14.709
0.307,-0.014,1.434,17.700,68.970,32.776
0.327,0.102,1.326,9.460,74.097,38.452
0.358,0.149,1.216,0.610,85.327,32.532
0.395,0.125,1.102,-3.662,102.966,19.958
0.407,0.060,1.005,-2.625,118.286,9.216
0.446,0.001,0.917,2.258,124.023,5.737
0.447,-0.007,0.872,9.644,118.958,9.705
0.469,0.006,0.888,19.531,111.816,15.320
0.473,-0.003,0.925,33.142,109.558,18.433
0.491,-0.016,0.934,41.199,115.601,19.226
0.503,-0.022,0.916,40.039,126.709,18.738
0.548,-0.021,0.884,39.795,137.634,16.846
0.532,-0.068,0.835,42.908,147.095,14.771
0.564,-0.124,0.788,41.321,154.541,10.742
0.583,-0.168,0.758,35.156,156.006,10.193
0.592,-0.156,0.754,31.006,152.649,14.282
0.609,-0.165,0.749,38.635,147.522,20.325
0.624,-0.155,0.734,46.265,143.433,26.611
0.643,-0.120,0.704,44.373,143.127,31.311
0.659,-0.092,0.661,43.823,145.508,33.020
0.660,-0.052,0.608,46.204,147.949,33.813
0.683,-0.019,0.547,52.795,147.766,34.058
0.707,0.009,0.500,58.533,144.104,33.508
0.725,0.027,0.469,59.448,138.306,31.006
0.740,0.021,0.442,58.105,131.042,26.489
0.753,0.010,0.424,53.650,124.268,22.522
0.778,-0.004,0.404,46.753,117.493,19.775
0.791,-0.019,0.387,38.147,110.779,17.639
0.807,-0.028,0.365,29.358,105.469,16.052
0.816,-0.035,0.346,24.170,100.403,15.015
0.822,-0.016,0.344,22.888,94.910,14.893
0.839,-0.015,0.349,27.222,87.646,15.381
0.851,-0.023,0.349,30.640,80.811,13.855
0.847,-0.014,0.355,26.855,75.806,11.841
0.864,-0.039,0.352,25.757,70.740,9.338
0.887,-0.076,0.366,21.790,64.941,6.958
0.892,-0.106,0.394,10.803,59.692,5.859
0.893,-0.128,0.403,4.211,57.739,6.104
0.890,-0.116,0.410,3.174,59.326,8.667
0.900,-0.099,0.387,10.803,63.110,11.963
0.898,-0.063,0.354,18.799,67.017,14.526
0.907,-0.036,0.329,24.231,69.885,14.099
0.919,-0.043,0.311,28.381,70.251,11.597
0.922,-0.036,0.313,25.208,69.031,9.033
0.921,-0.033,0.319,23.010,67.932,7.935
0.930,-0.046,0.310,24.780,67.688,6.775
0.929,-0.057,0.291,22.888,69.580,5.188
0.932,-0.066,0.256,20.508,73.486,3.967
0.917,-0.062,0.224,19.043,75.928,4.456
0.934,-0.068,0.191,21.423,75.989,4.883
0.952,-0.056,0.189,22.339,71.960,5.676
0.949,-0.068,0.204,24.597,65.796,6.226
0.951,-0.094,0.232,26.062,61.890,6.226
0.961,-0.086,0.259,20.752,61.218,7.629
0.963,-0.104,0.256,21.179,63.293,8.362
0.965,-0.092,0.229,20.142,68.604,9.033
0.957,-0.068,0.180,19.409,73.914,10.925
0.970,-0.042,0.121,20.447,75.989,11.902
0.957,-0.025,0.077,20.752,74.036,10.742
0.954,-0.015,0.038,20.081,69.092,8.667
0.955,-0.015,0.009,19.409,61.462,6.226
0.953,-0.027,-0.004,16.663,52.917,3.418
0.954,-0.041,-0.006,12.756,44.067,0.977
0.956,-0.060,0.000,9.399,35.583,-0.305
0.958,-0.076,0.011,5.798,28.442,-0.488
0.966,-0.090,0.020,2.014,22.827,0.549
0.968,-0.086,0.031,-2.014,19.653,2.075
0.972,-0.080,0.030,-4.150,17.883,3.418
0.984,-0.074,0.027,-4.883,15.564,4.211
0.974,-0.069,0.020,-4.578,12.573,4.456
0.979,-0.052,0.021,-4.822,9.460,4.883
0.984,-0.048,0.025,-2.625,6.714,4.700
0.983,-0.035,0.043,-2.197,3.113,3.967
0.983,-0.026,0.064,-1.709,0.366,2.686
0.984,-0.027,0.081,0.305,-0.916,0.977
0.984,-0.021,0.098,0.793,-1.099,-0.610
0.991,-0.037,0.108,1.648,-1.099,-1.892
0.992,-0.068,0.118,0.732,-0.549,-3.540
0.992,-0.088,0.129,-1.648,0.671,-4.089
1.001,-0.113,0.120,-1.404,1.892,-2.930
1.001,-0.101,0.121,-3.418,1.953,-1.099
