aX,aY,aZ,gX,gY,gZ
0.968,0.058,0.054,-3.052,63.232,2.319
0.970,0.061,0.040,-5.676,61.157,0.916
0.967,0.052,0.029,-4.333,57.068,0.916
0.964,0.048,0.031,-3.235,53.162,1.160

0.378,0.169,-1.479,21.667,-4.822,-17.944
0.212,0.198,-1.772,34.546,-43.823,-29.602
0.054,0.197,-1.970,43.701,-126.099,-44.556
-0.037,0.131,-1.914,41.870,-254.639,-62.927
-0.130,-0.028,-1.530,15.747,-406.311,-79.529
-0.256,-0.194,-0.935,-33.447,-548.767,-84.412
-0.262,-0.291,-0.258,-79.529,-664.612,-75.073
-0.210,-0.403,0.469,-105.591,-747.986,-53.955
-0.099,-0.383,1.242,-140.198,-803.528,-17.517
-0.053,-0.133,2.075,-180.115,-830.017,27.405
0.132,0.164,2.925,-195.129,-813.477,64.453
0.229,0.454,3.585,-183.167,-720.764,76.416
0.266,0.703,3.873,-168.701,-555.603,65.918
0.272,0.805,3.769,-132.263,-333.130,39.368
0.364,0.606,3.263,-56.824,-90.454,-1.404
0.361,0.350,2.543,10.925,115.967,-33.752
0.383,0.154,1.883,55.786,245.117,-45.532
0.432,0.065,1.394,81.482,305.542,-36.072
0.506,0.031,0.994,98.389,306.091,-20.264
0.560,0.038,0.726,98.999,273.437,-8.362
0.599,0.096,0.600,73.547,234.314,0.366
0.639,0.137,0.552,46.021,197.937,2.747
0.669,0.143,0.553,27.588,168.518,-0.854
0.699,0.124,0.570,13.489,151.611,-7.019
0.729,0.092,0.558,6.531,147.461,-12.878
0.731,0.064,0.528,9.583,150.879,-16.357
0.773,0.016,0.471,19.470,157.288,-19.287
0.804,-0.020,0.437,24.414,163.391,-21.179
0.839,-0.043,0.429,26.428,164.978,-20.569
0.850,-0.073,0.434,30.640,161.926,-17.700
0.893,-0.088,0.445,29.907,158.264,-13.123
0.927,-0.107,0.443,26.428,155.640,-8.728
0.918,-0.114,0.442,20.142,156.616,-5.676
0.877,-0.115,0.414,16.052,161.865,-2.869
0.879,-0.099,0.363,17.395,168.762,2.014
0.887,-0.078,0.307,20.752,175.293,8.484
0.878,-0.031,0.255,24.170,178.711,12.695
0.898,0.004,0.201,28.259,176.758,16.479
0.911,0.038,0.149,29.907,172.058,17.639
0.903,0.058,0.101,27.710,165.588,16.357
0.907,0.044,0.051,25.085,159.546,12.878
0.909,0.035,0.006,19.470,155.090,9.338
0.904,0.032,-0.031,17.456,149.780,7.935
0.914,0.028,-0.067,19.470,141.907,8.606
0.924,0.020,-0.109,19.165,133.057,9.033
0.922,0.043,-0.123,11.536,125.061,9.827
0.932,0.052,-0.127,8.301,116.333,10.071
0.933,0.027,-0.137,10.437,107.910,8.484
0.946,0.053,-0.130,5.005,101.624,7.935
0.962,0.068,-0.112,5.859,95.032,7.996

0.492,0.096,-1.252,5.432,-63.965,-12.390
0.437,0.123,-1.368,6.470,-111.755,-17.883
0.356,0.119,-1.409,8.484,-176.819,-24.719
0.260,0.130,-1.364,-0.427,-248.047,-32.043
0.179,0.153,-1.255,-13.550,-321.777,-38.330
0.113,0.125,-1.074,-26.733,-396.851,-44.739
0.087,0.018,-0.765,-47.058,-473.511,-53.467
0.088,-0.120,-0.369,-72.937,-549.683,-57.190
0.147,-0.255,0.165,-100.525,-618.774,-48.340
0.194,-0.346,0.776,-126.038,-667.419,-31.067
0.230,-0.275,1.396,-146.973,-683.228,-7.019
0.299,-0.142,1.950,-147.156,-664.185,17.578
0.436,-0.020,2.428,-126.953,-608.826,34.790
0.517,0.128,2.782,-113.037,-515.137,44.128
0.529,0.311,2.964,-107.849,-392.273,44.800
0.543,0.411,2.922,-80.933,-248.413,37.903
0.529,0.374,2.684,-33.142,-98.450,24.048
0.546,0.240,2.267,7.996,35.583,5.188
0.521,0.101,1.829,32.043,132.690,-9.827
0.546,0.046,1.487,36.072,190.735,-12.268
0.591,0.059,1.236,38.208,211.853,-5.676
0.622,0.062,1.061,46.875,206.055,0.427
0.640,0.085,0.959,42.419,195.007,4.822
0.659,0.119,0.897,25.635,187.561,4.639
0.674,0.119,0.851,16.479,186.646,-0.977
0.706,0.085,0.797,16.479,192.444,-8.362
0.727,0.054,0.723,18.066,205.261,-14.465
0.743,0.017,0.638,25.696,220.642,-18.311
0.769,-0.033,0.553,34.973,234.985,-20.142
0.774,-0.070,0.467,39.001,246.277,-20.752
0.796,-0.101,0.387,40.771,251.221,-19.226
0.831,-0.126,0.304,42.419,250.977,-16.602
0.844,-0.145,0.238,42.175,247.864,-13.062
0.834,-0.157,0.167,43.274,241.455,-8.118
0.849,-0.151,0.088,41.809,232.788,-1.892
0.862,-0.125,0.017,37.964,223.206,3.601
0.863,-0.106,-0.043,37.109,209.839,8.301
0.876,-0.083,-0.099,35.950,193.542,12.085
0.883,-0.064,-0.146,32.654,176.086,14.893
0.881,-0.048,-0.192,27.832,159.363,16.235
0.885,-0.017,-0.219,22.461,143.066,17.212
0.908,0.005,-0.224,21.729,125.549,17.944
0.919,0.004,-0.217,23.743,107.788,17.334
0.922,0.008,-0.201,18.372,93.079,16.296
0.914,0.023,-0.182,11.719,83.984,14.771
0.920,0.029,-0.181,12.634,77.759,13.245
0.943,0.039,-0.185,14.771,72.327,12.573
0.950,0.051,-0.181,12.512,66.162,12.085
0.953,0.053,-0.182,11.414,61.157,9.460
0.948,0.044,-0.189,10.925,57.495,6.409

0.348,0.066,-1.537,7.446,-109.436,-18.188
0.262,0.036,-1.663,17.578,-181.458,-28.259
0.139,0.000,-1.598,13.062,-283.203,-35.706
0.044,-0.063,-1.310,-8.057,-397.095,-41.504
0.002,-0.149,-0.870,-42.053,-509.155,-42.725
0.001,-0.248,-0.323,-73.975,-610.291,-35.950
-0.007,-0.349,0.331,-100.708,-684.814,-21.301
0.006,-0.340,0.998,-129.089,-726.135,2.441
0.084,-0.186,1.671,-149.414,-732.361,35.950
0.185,0.016,2.258,-148.804,-704.651,65.186
0.282,0.247,2.845,-129.272,-633.118,79.224
0.423,0.452,3.238,-102.722,-517.578,79.346
0.478,0.615,3.382,-81.970,-369.934,66.345
0.502,0.634,3.229,-55.542,-201.294,38.635
0.530,0.502,2.812,-24.475,-32.166,5.432
0.524,0.308,2.227,5.005,106.384,-20.996
0.506,0.154,1.692,26.978,190.979,-31.677
0.538,0.107,1.303,35.583,231.018,-27.588
0.580,0.079,1.014,45.166,231.323,-21.362
0.599,0.072,0.848,47.363,211.243,-13.611
0.623,0.096,0.779,33.569,189.758,-6.165
0.651,0.115,0.762,20.752,176.392,-3.784
0.692,0.134,0.772,18.066,172.058,-5.676
0.740,0.109,0.771,24.597,175.476,-8.484
0.752,0.060,0.731,31.250,188.293,-12.512
0.755,0.010,0.638,32.654,209.229,-17.456
0.749,-0.007,0.534,33.447,230.774,-20.508
0.749,-0.027,0.428,41.016,245.605,-17.944
0.780,-0.057,0.308,52.063,253.174,-12.939
0.809,-0.049,0.220,54.443,253.540,-7.812
0.827,-0.040,0.159,54.199,246.033,-4.639
0.858,-0.070,0.089,54.932,232.300,-3.418
0.865,-0.073,0.029,45.044,218.018,-2.075
0.865,-0.065,-0.027,34.241,202.332,-0.488
0.872,-0.057,-0.073,30.518,184.814,2.380
0.894,-0.051,-0.103,28.748,166.504,6.348
0.905,-0.043,-0.118,25.757,148.621,9.460
0.910,-0.025,-0.120,21.606,132.202,11.902
0.907,-0.002,-0.118,18.494,118.103,14.160
0.927,0.017,-0.113,16.113,105.347,15.259
0.938,0.020,-0.111,13.367,94.971,14.648
0.936,0.017,-0.112,8.545,87.708,12.268
0.945,0.024,-0.110,4.028,82.092,11.230
0.952,0.040,-0.099,5.005,77.026,10.986
0.958,0.042,-0.088,9.644,72.693,10.742
0.959,0.045,-0.086,11.414,70.984,9.277
0.967,0.051,-0.088,7.812,71.228,7.263
0.973,0.040,-0.098,5.859,71.472,4.761
0.976,0.021,-0.101,3.296,70.801,2.747
0.981,0.006,-0.102,0.183,69.946,1.282

0.406,0.079,-1.511,18.494,-80.139,-10.498
0.302,0.052,-1.638,31.982,-147.217,-23.621
0.159,0.070,-1.594,24.780,-236.450,-34.485
0.112,0.062,-1.425,9.216,-336.304,-45.471
-0.055,-0.003,-1.076,0.244,-445.312,-53.833
-0.058,-0.110,-0.646,-28.992,-547.180,-53.894
-0.023,-0.198,-0.100,-74.341,-636.536,-44.678
-0.001,-0.265,0.532,-117.065,-709.900,-27.039
0.058,-0.209,1.221,-166.809,-750.000,-2.136
0.073,0.010,1.892,-200.256,-750.549,27.283
0.234,0.192,2.434,-187.744,-714.355,48.950
0.323,0.374,2.907,-156.738,-624.023,56.213
0.353,0.555,3.187,-130.798,-490.173,55.237
0.411,0.595,3.223,-88.379,-321.777,38.757
0.448,0.488,2.992,-38.818,-139.832,10.620
0.455,0.323,2.518,-2.319,23.010,-13.672
0.444,0.175,1.993,25.940,141.968,-28.381
0.485,0.079,1.560,46.814,215.637,-27.039
0.535,0.039,1.206,62.134,248.718,-17.578
0.572,0.035,0.937,73.425,243.469,-8.545
0.593,0.080,0.777,69.214,217.651,1.770
0.631,0.133,0.711,54.993,189.514,9.644
0.674,0.165,0.710,42.786,166.199,10.925
0.723,0.161,0.730,33.691,150.818,6.592
0.739,0.146,0.752,24.719,146.423,0.366
0.755,0.131,0.751,19.592,153.076,-6.165
0.758,0.074,0.721,23.743,164.124,-12.695
0.781,0.020,0.665,24.170,178.528,-15.747
0.800,-0.015,0.606,21.057,192.871,-16.602
0.817,-0.057,0.534,26.367,205.688,-18.005
0.833,-0.096,0.453,33.997,215.759,-16.296
0.814,-0.099,0.372,36.987,222.473,-12.451
0.813,-0.099,0.293,40.649,224.487,-7.629
0.834,-0.104,0.215,44.983,221.130,-3.235
0.857,-0.103,0.144,43.579,212.524,-0.183
0.881,-0.096,0.092,36.072,200.256,3.479
0.901,-0.091,0.045,29.846,184.753,6.531
0.890,-0.074,0.018,26.550,168.457,9.644
0.881,-0.048,-0.010,28.381,154.419,13.489
0.891,-0.016,-0.040,29.663,142.639,17.334
0.910,0.024,-0.051,27.893,133.118,19.165
0.932,0.038,-0.052,26.611,122.620,17.944
0.936,0.042,-0.056,23.254,113.098,14.893
0.930,0.044,-0.049,16.907,106.445,12.207
0.951,0.018,-0.056,14.038,100.464,9.644
0.966,-0.004,-0.062,8.545,94.604,7.874
0.969,-0.014,-0.070,3.723,90.698,6.958
0.950,-0.008,-0.071,4.395,87.891,8.179
0.953,0.008,-0.080,9.155,85.938,10.559
0.963,0.028,-0.098,12.268,84.839,11.963

0.433,0.086,-1.331,2.502,-65.735,-17.761
0.345,0.093,-1.554,9.033,-111.633,-25.757
0.207,0.096,-1.676,17.761,-186.768,-36.926
0.030,0.106,-1.677,21.973,-283.203,-48.218
0.011,0.096,-1.484,21.606,-392.883,-63.477
-0.347,-0.026,-1.140,17.761,-511.841,-81.421
-0.493,-0.161,-0.724,-33.508,-616.882,-79.590
-0.341,-0.313,-0.197,-115.417,-708.862,-66.101
-0.336,-0.335,0.554,-192.688,-799.561,-32.410
-0.301,-0.142,1.471,-254.517,-875.488,17.761
-0.333,0.226,2.430,-273.743,-914.917,64.453
-0.142,0.520,3.334,-223.999,-876.770,88.074
-0.020,0.773,3.925,-164.429,-747.192,79.163
0.039,0.891,4.000,-133.179,-545.532,42.786
0.111,0.772,3.903,-97.900,-286.865,-7.751
0.252,0.482,3.329,-46.692,-23.865,-53.650
0.158,0.189,2.550,5.005,177.612,-81.665
0.260,0.043,1.878,37.781,301.453,-83.069
0.339,-0.049,1.343,72.083,354.370,-61.768
0.383,-0.114,0.915,101.074,338.257,-31.006
0.414,-0.013,0.683,91.736,298.523,1.465
0.473,0.135,0.631,69.702,253.418,26.062
0.589,0.206,0.661,65.857,216.248,34.241
0.658,0.236,0.723,60.425,191.895,30.640
0.681,0.257,0.771,45.349,184.814,19.287
0.682,0.227,0.774,36.682,192.871,4.150
0.698,0.145,0.730,35.400,210.083,-10.376
0.736,0.085,0.672,32.776,231.262,-21.179
0.745,0.015,0.598,38.635,248.840,-25.574
0.739,-0.054,0.502,51.819,261.353,-24.353
0.750,-0.071,0.408,56.824,270.203,-18.494
0.778,-0.088,0.313,58.655,272.827,-11.780
0.788,-0.125,0.216,60.669,270.447,-7.812
0.813,-0.123,0.135,54.382,264.771,-3.418
0.824,-0.123,0.065,48.523,254.761,1.404
0.840,-0.115,0.005,47.607,241.516,6.592
0.855,-0.073,-0.033,46.814,225.586,14.221
0.837,-0.033,-0.068,50.781,209.839,21.240
0.849,0.009,-0.116,53.101,196.899,25.085
0.861,0.047,-0.166,48.523,184.570,26.184
0.869,0.075,-0.211,40.222,171.692,24.658
0.874,0.094,-0.246,31.555,158.569,20.996
0.878,0.091,-0.271,26.306,143.982,16.052
0.892,0.076,-0.288,20.386,128.906,11.475
0.909,0.066,-0.280,12.756,113.647,7.996
0.913,0.058,-0.253,7.935,98.816,5.493
0.931,0.033,-0.226,7.446,86.670,4.089
0.948,0.018,-0.194,6.409,78.857,3.052
0.972,0.000,-0.161,5.554,74.158,2.014
0.973,-0.019,-0.144,7.935,71.472,1.343

0.332,0.132,-1.358,14.832,-128.235,-16.907
0.256,0.108,-1.448,25.085,-187.500,-28.320
0.155,0.088,-1.411,27.832,-264.709,-38.879
-0.004,0.083,-1.264,21.362,-345.093,-50.171
-0.157,0.063,-1.051,16.235,-420.776,-59.265
-0.201,0.032,-0.782,9.827,-493.225,-65.430
-0.187,-0.045,-0.412,-5.737,-568.298,-67.139
-0.102,-0.176,0.028,-42.786,-642.517,-65.369
-0.045,-0.224,0.549,-117.920,-700.684,-55.847
0.007,-0.097,1.134,-204.468,-743.896,-26.611
0.081,0.135,1.790,-258.484,-760.803,9.216
0.131,0.328,2.321,-262.268,-747.498,37.354
0.088,0.488,2.842,-230.713,-684.814,44.678
0.038,0.588,3.183,-191.772,-567.261,33.569
0.075,0.581,3.337,-144.775,-407.654,9.766
0.140,0.413,3.283,-88.745,-228.394,-21.790
0.146,0.218,3.023,-39.734,-54.932,-45.227
0.163,0.091,2.630,7.385,84.839,-48.340
0.180,0.040,2.217,53.833,179.260,-32.227
0.203,0.085,1.885,84.351,236.938,-7.812
0.274,0.162,1.629,100.159,264.771,15.259
0.347,0.224,1.408,103.027,272.095,31.616
0.390,0.323,1.262,87.463,265.015,37.781
0.478,0.345,1.134,68.115,254.578,34.668
0.501,0.335,1.038,50.049,248.474,23.254
0.506,0.291,0.944,34.668,251.404,5.493
0.526,0.211,0.813,27.466,262.024,-11.902
0.543,0.120,0.668,23.010,273.437,-24.963
0.610,0.047,0.504,20.081,281.494,-32.776
0.616,-0.017,0.374,20.996,279.236,-34.790
0.629,-0.051,0.254,24.414,270.142,-32.837
0.669,-0.071,0.156,30.884,257.080,-29.053
0.737,-0.092,0.078,41.138,238.525,-24.719
0.798,-0.121,0.027,48.523,214.050,-20.569
0.825,-0.155,0.006,48.828,184.875,-17.822
0.864,-0.175,0.010,38.574,153.931,-14.771
0.884,-0.170,0.045,26.367,124.390,-8.728
0.917,-0.154,0.095,21.057,98.694,-2.258
0.928,-0.146,0.137,22.400,78.979,3.540
0.921,-0.118,0.157,19.836,66.223,10.132
0.917,-0.065,0.160,13.184,57.556,16.357
0.909,-0.032,0.161,10.193,52.490,19.348
0.910,-0.009,0.152,8.362,50.537,20.203
0.912,-0.005,0.140,5.249,49.500,19.470
0.919,-0.006,0.128,1.038,48.645,17.395
0.921,-0.007,0.120,-2.136,47.607,15.320
0.925,-0.000,0.112,-3.052,46.082,14.526
0.925,0.012,0.104,-1.160,44.128,14.954
0.933,0.026,0.092,0.977,40.466,16.174
0.942,0.042,0.084,0.061,35.217,16.968

0.186,-0.143,-1.826,58.350,-103.271,-55.847
0.047,-0.281,-1.858,22.827,-216.980,-60.364
-0.173,-0.311,-1.584,-40.955,-366.211,-39.612
-0.260,-0.151,-1.075,-93.140,-518.372,-2.502
-0.340,0.008,-0.474,-113.342,-646.545,27.039
-0.398,0.180,0.149,-131.104,-743.835,48.828
-0.360,0.357,0.797,-172.729,-808.716,71.777
-0.215,0.564,1.466,-230.164,-850.708,96.130
-0.159,0.750,2.133,-264.832,-872.681,115.295
-0.228,0.940,2.846,-243.896,-855.591,111.389
-0.265,0.992,3.450,-189.392,-770.996,81.116
-0.172,0.974,3.810,-141.968,-615.967,36.255
-0.052,0.863,3.811,-109.863,-399.597,-10.254
0.019,0.639,3.484,-78.308,-159.119,-50.476
0.056,0.427,2.885,-34.912,58.289,-75.745
0.088,0.265,2.239,22.339,213.074,-78.308
0.144,0.191,1.716,72.144,299.316,-63.110
0.208,0.160,1.314,102.783,333.252,-39.551
0.307,0.185,1.023,111.633,328.125,-15.381
0.373,0.240,0.848,108.948,304.810,2.014
0.422,0.286,0.743,104.309,276.306,13.184
0.533,0.287,0.644,97.717,248.901,20.081
0.569,0.312,0.600,81.726,220.032,24.597
0.616,0.343,0.587,64.880,198.303,20.447
0.630,0.336,0.570,56.274,189.270,8.606
0.655,0.301,0.522,53.101,191.162,-6.653
0.683,0.236,0.449,51.514,196.350,-22.339
0.714,0.161,0.360,46.021,198.730,-35.828
0.750,0.083,0.296,37.598,191.711,-43.884
0.794,0.027,0.264,29.480,175.110,-45.044
0.825,-0.034,0.259,26.306,154.541,-42.969
0.856,-0.113,0.262,25.818,134.155,-39.490
0.877,-0.145,0.287,18.372,118.347,-34.302
0.890,-0.158,0.303,13.062,105.347,-26.428
0.878,-0.157,0.305,13.916,94.727,-15.625
0.865,-0.114,0.302,12.512,87.769,-2.136
0.869,-0.046,0.286,14.038,83.618,9.460
0.883,-0.004,0.259,19.531,80.505,16.235
0.879,0.045,0.250,18.616,77.515,18.982
0.895,0.081,0.242,14.160,71.594,19.714
0.907,0.099,0.247,11.047,64.148,17.395
0.927,0.100,0.260,7.385,56.030,13.062
0.942,0.079,0.274,4.150,49.133,8.850
0.931,0.071,0.308,0.366,45.593,4.883
0.957,0.069,0.348,0.732,44.189,3.845
0.953,0.048,0.380,6.470,45.593,5.127
0.943,0.049,0.389,6.470,52.612,7.202
0.942,0.063,0.381,2.136,65.552,8.545
0.932,0.072,0.368,2.563,81.116,7.935
0.942,0.086,0.351,8.179,95.642,7.202

0.083,0.227,-1.756,-19.409,-25.696,-17.700
-0.051,0.300,-2.044,-33.020,-110.107,-22.278
-0.127,0.331,-2.042,-50.415,-251.648,-33.875
-0.255,0.230,-1.656,-59.998,-426.758,-54.871
-0.331,0.104,-1.062,-77.637,-598.450,-75.378
-0.340,-0.071,-0.413,-98.022,-740.234,-97.351
-0.315,-0.212,0.283,-130.188,-852.661,-107.300
-0.221,-0.292,1.035,-180.908,-935.303,-94.177
-0.310,-0.217,1.833,-237.122,-991.516,-46.143
-0.389,0.097,2.660,-262.024,-999.634,22.339
-0.349,0.408,3.499,-226.013,-914.917,62.256
-0.116,0.629,4.000,-184.265,-726.929,71.472
0.126,0.772,4.000,-148.804,-459.106,58.167
0.215,0.679,3.771,-86.670,-153.625,21.240
0.144,0.482,2.950,-16.663,109.436,-8.789
0.159,0.341,2.134,39.490,282.837,-16.663
0.192,0.308,1.557,80.200,367.187,-8.362
0.282,0.295,1.108,109.497,387.939,0.488
0.362,0.283,0.836,119.385,371.582,8.179
0.458,0.308,0.694,106.506,340.942,16.479
0.564,0.276,0.568,97.107,304.932,19.165
0.609,0.254,0.463,81.787,268.372,19.104
0.644,0.259,0.406,61.951,232.849,13.733
0.684,0.233,0.358,50.842,207.214,4.150
0.697,0.177,0.335,46.753,189.575,-6.531
0.757,0.106,0.322,41.565,175.903,-16.296
0.806,0.021,0.321,37.048,164.124,-22.156
0.821,-0.029,0.337,31.067,154.602,-23.560
0.839,-0.050,0.365,27.466,146.179,-19.897
0.874,-0.070,0.388,32.104,139.282,-13.245
0.902,-0.078,0.405,36.987,136.841,-7.507
0.922,-0.081,0.407,39.490,138.123,-3.113
0.904,-0.084,0.383,41.016,141.968,0.366
0.883,-0.055,0.348,36.377,147.949,4.639
0.857,-0.030,0.304,36.987,153.809,9.583
0.902,-0.031,0.229,40.344,159.424,13.367
0.889,0.023,0.194,35.095,163.879,16.418
0.887,0.038,0.150,37.598,164.001,18.005
0.904,0.045,0.115,44.006,158.813,18.494
0.930,0.061,0.090,42.480,150.085,19.409
0.930,0.063,0.071,38.147,140.442,17.883
0.940,0.071,0.049,29.907,132.751,16.296
0.972,0.079,0.047,24.780,123.779,16.479
0.985,0.067,0.087,24.170,113.708,16.968
0.970,0.050,0.114,24.841,107.727,16.968
0.962,0.045,0.115,21.912,110.046,17.334
0.930,0.066,0.095,15.198,119.019,17.578
0.912,0.072,0.036,16.296,130.066,17.090
0.930,0.074,-0.039,18.250,138.733,16.663
0.958,0.088,-0.096,15.015,141.235,15.381

0.314,0.291,-1.463,4.150,-25.879,-25.574
0.167,0.329,-1.727,14.648,-85.266,-48.340
0.019,0.305,-1.886,36.560,-177.246,-76.172
-0.115,0.240,-1.836,45.532,-296.692,-105.957
-0.246,0.071,-1.560,35.156,-429.687,-134.216
-0.278,-0.136,-1.153,2.563,-564.270,-155.029
-0.295,-0.362,-0.668,-51.453,-692.749,-164.551
-0.319,-0.506,-0.085,-130.066,-806.335,-153.320
-0.366,-0.433,0.621,-229.187,-888.550,-116.150
-0.307,-0.186,1.345,-301.392,-935.852,-53.467
-0.160,0.060,2.054,-303.223,-953.125,9.033
-0.144,0.380,2.841,-277.649,-928.772,57.983
-0.072,0.682,3.488,-243.774,-806.946,76.477
0.053,0.879,3.880,-191.406,-600.891,64.941
0.263,0.833,3.766,-114.502,-331.665,31.250
0.243,0.554,3.212,-37.476,-61.584,-16.235
0.196,0.334,2.490,-0.366,151.001,-47.852
0.223,0.164,1.848,32.776,281.067,-57.007
0.270,0.098,1.398,62.134,339.050,-49.927
0.358,0.058,1.073,83.069,346.375,-32.715
0.446,0.059,0.868,93.079,334.229,-10.925
0.495,0.104,0.755,94.666,314.697,7.324
0.546,0.132,0.678,98.999,292.908,18.677
0.633,0.141,0.602,97.351,272.156,22.156
0.671,0.157,0.554,82.520,256.348,18.738
0.710,0.174,0.549,68.542,249.146,10.925
0.750,0.115,0.516,68.298,248.291,3.845
0.759,0.042,0.477,69.580,252.808,-1.160
0.762,-0.004,0.426,63.110,260.193,-2.258
0.758,-0.060,0.357,59.570,266.846,-2.197
0.798,-0.103,0.278,55.542,270.996,0.183
0.804,-0.110,0.223,51.758,267.090,6.653
0.842,-0.113,0.157,54.321,259.033,11.230
0.876,-0.126,0.084,56.702,248.901,15.808
0.887,-0.127,0.027,53.284,233.826,19.653
0.889,-0.102,-0.007,45.105,217.468,23.804
0.880,-0.068,-0.041,42.236,201.477,27.405
0.901,-0.023,-0.070,42.969,186.951,29.785
0.894,0.016,-0.082,43.945,172.852,30.884
0.897,0.033,-0.102,44.128,160.156,29.358
0.916,0.035,-0.115,38.452,148.743,26.550
0.934,0.041,-0.107,29.358,137.756,23.926
0.937,0.042,-0.102,25.330,127.502,22.644
0.944,0.044,-0.100,24.048,120.972,22.644
0.929,0.063,-0.095,20.691,117.859,23.743
0.944,0.064,-0.101,20.386,117.981,24.109
0.929,0.111,-0.111,20.081,118.591,24.719
0.952,0.124,-0.141,23.437,119.873,20.874
0.934,0.117,-0.175,24.658,121.399,14.526
0.934,0.118,-0.213,19.653,121.338,9.888

0.403,0.366,-1.177,-1.648,-20.935,-18.555
0.297,0.401,-1.385,0.549,-55.664,-40.527
0.151,0.383,-1.564,12.329,-112.427,-69.824
-0.015,0.345,-1.693,26.367,-191.223,-100.647
-0.191,0.273,-1.719,21.362,-287.964,-131.165
-0.279,0.104,-1.610,-5.371,-403.259,-162.292
-0.326,-0.184,-1.279,-49.316,-543.701,-184.753
-0.244,-0.428,-0.737,-122.070,-700.073,-190.796
-0.225,-0.545,-0.044,-215.393,-848.328,-167.786
-0.383,-0.467,0.770,-311.829,-963.501,-107.666
-0.318,-0.106,1.751,-386.536,-1020.630,-23.560
-0.270,0.299,2.654,-378.174,-1013.489,45.898
-0.096,0.584,3.467,-298.401,-901.855,72.388
0.139,0.776,3.962,-238.525,-686.218,59.265
0.431,0.871,3.987,-195.984,-397.461,23.071
0.486,0.572,3.413,-100.159,-100.586,-25.940
0.362,0.273,2.610,-11.047,130.066,-58.411
0.347,0.092,1.903,48.279,270.447,-61.646
0.382,0.035,1.410,87.891,331.299,-45.959
0.464,0.001,1.056,109.314,335.510,-24.841
0.533,-0.007,0.844,113.098,312.744,-5.066
0.600,0.029,0.731,97.778,281.799,12.207
0.625,0.092,0.672,83.130,253.418,23.743
0.671,0.115,0.612,75.012,233.154,27.405
0.688,0.128,0.571,66.223,222.778,23.376
0.707,0.117,0.536,58.777,222.900,15.320
0.709,0.082,0.490,61.646,230.469,7.507
0.745,0.022,0.428,70.496,238.953,2.808
0.783,-0.045,0.369,75.073,243.103,2.686
0.836,-0.093,0.324,72.021,242.371,3.540
0.857,-0.136,0.292,69.885,239.502,4.395
0.880,-0.177,0.248,72.754,234.192,6.592
0.879,-0.193,0.203,70.923,227.905,13.306
0.864,-0.178,0.151,65.918,222.046,21.484
0.874,-0.121,0.101,60.303,217.102,28.809
0.880,-0.086,0.050,63.721,210.693,33.875
0.887,-0.052,0.011,66.223,203.308,36.560
0.910,-0.026,-0.019,62.012,193.848,35.889
0.894,-0.025,-0.059,58.289,182.678,32.166
0.892,-0.010,-0.095,50.720,172.241,29.785
0.909,-0.001,-0.134,44.128,160.889,29.724
0.914,0.007,-0.163,40.466,148.987,30.212
0.924,0.031,-0.182,35.339,137.756,29.968
0.935,0.053,-0.196,32.227,126.404,29.968
0.935,0.066,-0.200,31.189,114.075,29.541
0.952,0.082,-0.192,26.367,102.600,28.381
0.947,0.092,-0.171,20.569,93.567,25.635
0.944,0.084,-0.162,18.311,88.745,21.545
0.973,0.080,-0.151,15.747,87.708,20.081
0.975,0.094,-0.146,14.099,87.830,18.372

0.427,0.387,-1.102,-18.799,-12.756,-20.264
0.269,0.453,-1.406,-23.254,-45.410,-39.368
0.077,0.479,-1.731,-21.851,-104.065,-64.331
-0.079,0.413,-1.958,-17.822,-200.134,-97.351
-0.176,0.247,-1.901,-43.213,-336.670,-129.944
-0.256,-0.035,-1.504,-89.722,-500.732,-156.860
-0.325,-0.220,-0.872,-158.020,-672.852,-168.457
-0.406,-0.350,-0.235,-229.492,-828.125,-157.471
-0.418,-0.406,0.485,-301.453,-945.374,-121.094
-0.325,-0.272,1.349,-376.282,-1011.597,-62.988
-0.234,0.071,2.340,-402.771,-1024.780,-1.038
-0.017,0.437,3.392,-346.008,-950.134,46.387
0.081,0.684,4.000,-254.395,-749.451,61.218
0.426,0.786,4.000,-169.678,-435.425,42.725
0.469,0.511,3.638,-57.678,-93.994,-4.211
0.360,0.221,2.698,27.039,171.814,-40.039
0.353,0.071,1.913,80.933,324.524,-46.997
0.376,0.031,1.374,116.272,386.292,-32.043
0.425,0.001,0.965,140.015,387.268,-11.658
0.543,0.017,0.698,134.827,356.995,8.362
0.621,0.069,0.560,109.436,314.087,23.621
0.659,0.078,0.479,90.576,269.348,26.123
0.686,0.054,0.442,76.782,233.582,20.142
0.699,0.022,0.428,62.317,206.970,14.038
0.725,-0.006,0.427,51.758,190.430,10.254
0.786,-0.044,0.415,50.415,183.899,8.301
0.816,-0.114,0.396,54.932,181.274,8.911
0.833,-0.137,0.400,54.810,180.603,10.071
0.857,-0.154,0.396,59.753,180.908,12.085
0.887,-0.192,0.364,70.190,180.298,15.869
0.896,-0.182,0.331,67.139,181.702,20.447
0.900,-0.166,0.295,61.279,184.509,24.353
0.917,-0.163,0.254,64.697,185.669,26.917
0.893,-0.162,0.219,70.313,187.012,30.212
0.894,-0.150,0.176,73.181,188.416,33.936
0.891,-0.107,0.136,71.777,187.439,39.307
