aX,aY,aZ,gX,gY,gZ
0.354,0.941,-0.015,8.362,57.678,-149.414
0.379,0.918,-0.049,7.507,51.270,-155.029
0.395,0.910,-0.058,7.324,43.579,-160.034
0.419,0.901,-0.048,6.836,34.485,-165.894
0.439,0.866,-0.026,5.127,25.635,-173.767
0.456,0.820,0.003,2.380,18.616,-182.495
0.486,0.766,0.031,1.343,13.977,-190.002
0.516,0.692,0.056,4.150,10.864,-197.449
0.561,0.612,0.089,7.202,8.606,-204.102
0.596,0.528,0.124,10.742,7.385,-208.008
0.624,0.482,0.147,16.052,9.827,-207.825
0.650,0.449,0.132,24.902,15.442,-205.933
0.673,0.426,0.092,32.837,22.522,-203.796
0.714,0.397,0.046,33.813,28.320,-202.148

1.091,-0.573,0.087,-20.203,27.161,88.135
1.129,-0.706,0.057,-26.489,29.907,96.802
1.102,-0.888,0.046,-40.222,28.870,118.652
1.010,-1.018,0.024,-63.232,26.306,158.203
0.891,-1.027,-0.034,-86.548,29.175,215.637
0.743,-0.884,-0.134,-92.041,31.433,279.907
0.619,-0.590,-0.230,-81.909,26.123,335.327
0.490,-0.280,-0.282,-68.298,12.695,371.399
0.395,0.014,-0.283,-61.768,-3.601,389.832
0.338,0.250,-0.248,-50.598,-20.386,392.578
0.303,0.442,-0.180,-36.560,-33.875,385.925
0.303,0.578,-0.110,-24.292,-41.748,376.343
0.314,0.674,-0.052,-15.259,-43.579,359.985
0.359,0.734,0.012,-9.644,-43.091,336.487
0.375,0.796,0.092,-9.277,-41.138,310.425
0.399,0.877,0.110,-5.981,-32.166,288.269
0.389,1.001,0.094,-1.160,-19.043,270.874
0.334,1.167,0.089,5.554,-11.230,257.446
0.379,1.344,0.084,15.564,-7.019,242.554
0.376,1.493,0.114,20.264,-6.897,213.623
0.402,1.588,0.147,20.630,-7.996,170.898
0.397,1.541,0.208,12.634,-8.911,124.817
0.385,1.484,0.286,2.686,-8.362,90.637
0.385,1.463,0.340,5.615,-3.113,68.359
0.395,1.453,0.361,5.188,5.798,50.110
0.385,1.406,0.337,-0.916,17.822,32.166
0.371,1.368,0.273,-4.272,28.992,16.663
0.356,1.373,0.203,-4.150,35.400,4.578
0.350,1.366,0.135,-2.258,37.048,-7.019
0.321,1.315,0.089,-2.747,35.156,-21.790
0.334,1.277,0.052,-4.517,31.250,-35.339
0.343,1.241,0.035,-3.174,27.466,-47.302
0.341,1.230,0.032,-2.625,22.705,-58.167
0.348,1.235,0.014,-1.831,20.691,-70.007
0.356,1.227,-0.020,-0.122,20.081,-83.862
0.359,1.197,-0.044,1.160,17.273,-99.609
0.383,1.133,-0.045,0.488,11.108,-115.051
0.411,1.045,-0.026,-2.563,4.822,-129.272
0.443,0.943,-0.006,-2.319,0.122,-142.029
0.478,0.854,0.011,0.061,-2.625,-151.611
0.520,0.783,0.026,4.395,-4.456,-157.776
0.550,0.735,0.036,9.094,-5.249,-161.743
0.582,0.703,0.039,14.404,-5.554,-164.612
0.592,0.713,0.037,18.982,-5.798,-166.443
0.610,0.731,0.018,25.635,-5.981,-169.556
0.611,0.749,0.007,29.236,-6.897,-175.598
0.608,0.732,-0.020,32.349,-7.568,-184.937
0.618,0.681,-0.044,35.645,-8.240,-196.167
0.639,0.595,-0.047,37.659,-11.902,-206.543
0.675,0.446,-0.040,38.147,-17.944,-216.064

1.087,-0.530,0.155,-35.706,24.292,52.734
1.105,-0.587,0.115,-42.542,30.579,72.144
1.113,-0.673,0.100,-51.025,31.799,94.727
1.131,-0.753,0.123,-67.322,27.588,119.385
1.113,-0.867,0.164,-85.083,25.696,145.264
1.065,-0.988,0.196,-101.624,30.273,173.462
0.986,-1.084,0.196,-123.596,41.321,212.402
0.847,-1.099,0.164,-147.461,57.312,266.113
0.690,-0.992,0.113,-158.081,77.087,329.895
0.497,-0.829,0.010,-141.052,100.281,390.503
0.321,-0.531,-0.133,-125.793,123.474,439.819
0.131,-0.304,-0.343,-103.943,140.503,472.107
-0.061,-0.075,-0.598,-86.670,145.203,492.126
-0.203,0.233,-0.838,-79.651,129.883,505.676
-0.315,0.606,-0.963,-59.021,91.736,508.667
-0.349,0.934,-0.959,-20.508,33.630,497.375
-0.366,1.177,-0.798,6.714,-31.006,476.135
